COUNTY AREA TOTAL DEM REP IND1 IND2
COUNTY AREA TOTAL Hegar Cornyn McKennon Collins
Tarrant 4391061 0 139 31 1 2
Tarrant 4391062 0 14 7 1 0
Tarrant 4391064 0 0 0 0 0
Tarrant 4391066 0 337 185 11 10
Tarrant 4391071 0 998 478 48 17
Tarrant 4391074 0 315 58 5 6
Tarrant 4391075 0 355 97 7 6
Tarrant 4391076 0 469 372 13 2
Tarrant 4391078 0 429 40 3 4
Tarrant 4391079 0 483 53 13 6
Tarrant 4391080 0 574 50 12 8
Tarrant 4391081 0 167 320 6 1
Tarrant 4391082 0 248 130 7 2
Tarrant 4391083 0 412 101 9 4
Tarrant 4391084 0 0 0 0 0
Tarrant 4391085 0 243 170 5 6
Tarrant 4391088 0 496 143 10 15
Tarrant 4391089 0 680 52 8 5
Tarrant 4391090 0 672 91 11 6
Tarrant 4391094 0 690 402 25 13
Tarrant 4391095 0 242 417 8 3
Tarrant 4391098 0 731 95 15 8
Tarrant 4391099 0 310 117 7 2
Tarrant 4391103 0 409 743 17 5
Tarrant 4391104 0 1318 146 22 16
Tarrant 4391105 0 591 657 11 8
Tarrant 4391106 0 1112 65 21 12
Tarrant 4391108 0 689 693 16 14
Tarrant 4391109 0 483 247 12 9
Tarrant 4391111 0 615 2020 51 7
Tarrant 4391117 0 646 786 21 9
Tarrant 4391119 0 1642 852 48 15
Tarrant 4391120 0 1447 119 20 14
Tarrant 4391126 0 829 368 23 8
Tarrant 4391127 0 768 60 9 12
Tarrant 4391132 0 736 65 13 8
Tarrant 4391133 0 709 592 27 13
Tarrant 4391142 0 455 467 23 2
Tarrant 4391146 0 1064 585 27 23
Tarrant 4391149 0 1168 312 23 22
Tarrant 4391150 0 708 286 13 9
Tarrant 4391151 0 483 317 19 7
Tarrant 4391153 0 915 101 17 11
Tarrant 4391154 0 288 70 12 2
Tarrant 4391165 0 91 56 4 2
Tarrant 4391167 0 568 511 22 6
Tarrant 4391170 0 1089 625 48 26
Tarrant 4391175 0 723 583 29 9
Tarrant 4391184 0 301 270 13 8
Tarrant 4391186 0 241 419 1 1
Tarrant 4391188 0 311 14 0 1
Tarrant 4391189 0 953 841 36 7
Tarrant 4391197 0 1515 1546 77 26
Tarrant 4391198 0 137 101 5 2
Tarrant 4391199 0 134 211 2 2
Tarrant 4391206 0 642 1305 45 19
Tarrant 4391207 0 950 746 46 17
Tarrant 4391208 0 456 1153 26 4
Tarrant 4391211 0 1103 102 18 13
Tarrant 4391227 0 660 256 19 7
Tarrant 4391236 0 240 177 6 4
Tarrant 4391237 0 321 135 11 2
Tarrant 4391238 0 1261 715 21 20
Tarrant 4391241 0 115 52 3 1
Tarrant 4391244 0 27 91 1 1
Tarrant 4391251 0 1842 483 55 29
Tarrant 4391255 0 1470 726 45 12
Tarrant 4391257 0 677 335 24 16
Tarrant 4391264 0 602 692 23 12
Tarrant 4391265 0 867 594 25 11
Tarrant 4391270 0 189 170 13 7
Tarrant 4391271 0 550 1403 32 10
Tarrant 4391273 0 802 481 31 15
Tarrant 4391277a 0 527 476 20 8
Tarrant 4391277b 0 0 0 0 0
Tarrant 4391278 0 1113 244 25 11
Tarrant 4391279 0 1049 360 31 15
Tarrant 4391291 0 1085 79 17 12
Tarrant 4391292 0 750 243 28 10
Tarrant 4391293 0 646 157 10 15
Tarrant 4391294 0 848 1304 47 14
Tarrant 4391295 0 335 174 6 7
Tarrant 4391296 0 852 1151 35 6
Tarrant 4391297 0 1382 95 22 27
Tarrant 4391298 0 858 875 21 7
Tarrant 4391300 0 1123 524 33 12
Tarrant 4391301 0 1130 208 21 9
Tarrant 4391311 0 1001 291 21 14
Tarrant 4391337 0 597 1312 24 10
Tarrant 4391339 0 903 1130 58 10
Tarrant 4391345 0 169 160 7 2
Tarrant 4391346 0 430 38 14 7
Tarrant 4391347 0 1596 1151 48 13
Tarrant 4391348 0 185 557 10 4
Tarrant 4391351 0 0 0 0 0
Tarrant 4391352 0 121 342 4 1
Tarrant 4391366 0 0 0 0 0
Tarrant 4391376 0 11 5 1 1
Tarrant 4391377 0 1426 1397 44 17
Tarrant 4391378 0 1749 617 39 32
Tarrant 4391380 0 678 451 32 6
Tarrant 4391382 0 1253 388 37 18
Tarrant 4391388 0 1410 618 44 16
Tarrant 4391394 0 0 0 0 0
Tarrant 4391404 0 12 16 1 0
Tarrant 4391407 0 24 11 1 0
Tarrant 4391408 0 93 48 4 1
Tarrant 4391412 0 0 0 0 0
Tarrant 4391414 0 25 5 0 0
Tarrant 4391415 0 607 206 17 8
Tarrant 4391416 0 62 58 2 0
Tarrant 4391418 0 0 0 0 0
Tarrant 4391420 0 0 0 0 0
Tarrant 4391423 0 642 1552 15 4
Tarrant 4391424 0 0 7 0 1
Tarrant 4391427 0 1 3 0 0
Tarrant 4391430 0 6 1 0 0
Tarrant 4391431 0 432 1124 26 7
Tarrant 4391434 0 0 0 0 0
Tarrant 4391436 0 563 323 16 5
Tarrant 4391437 0 268 277 3 3
Tarrant 4391439 0 114 16 2 2
Tarrant 4391440 0 959 288 24 15
Tarrant 4391441 0 354 81 14 8
Tarrant 4391444 0 43 9 1 1
Tarrant 4391445 0 23 8 0 0
Tarrant 4391455 0 0 0 0 0
Tarrant 4391457 0 1 1 1 0
Tarrant 4391459 0 918 371 17 4
Tarrant 4391460 0 1290 370 50 15
Tarrant 4391463 0 827 268 28 22
Tarrant 4391472 0 49 103 2 0
Tarrant 4391473 0 42 27 2 2
Tarrant 4391476 0 38 31 0 0
Tarrant 4391477 0 479 84 13 6
Tarrant 4391479 0 76 31 3 2
Tarrant 4391481 0 190 75 4 6
Tarrant 4391482 0 279 65 4 5
Tarrant 4391489 0 1010 387 28 10
Tarrant 4391490 0 284 93 8 4
Tarrant 4391491 0 2 1 0 0
Tarrant 4391501 0 226 137 6 2
Tarrant 4391504 0 305 1163 35 13
Tarrant 4391514 0 0 0 0 0
Tarrant 4391515 0 7 10 2 0
Tarrant 4391518 0 445 103 9 1
Tarrant 4391543 0 0 0 0 0
Tarrant 4391544 0 3 0 0 1
Tarrant 4391547 0 0 0 0 0
Tarrant 4391549 0 0 0 0 0
Tarrant 4391550 0 24 1 1 0
Tarrant 4391555 0 0 0 0 0
Tarrant 4391559 0 110 37 2 0
Tarrant 4391564 0 0 0 0 0
Tarrant 4391576 0 87 8 0 3
Tarrant 4391577 0 527 116 11 10
Tarrant 4391578 0 750 252 22 10
Tarrant 4391586 0 3 1 0 0
Tarrant 4391589 0 73 77 4 0
Tarrant 4391594 0 0 0 0 0
Tarrant 4391597 0 221 59 7 7
Tarrant 4391603 0 1331 473 41 20
Tarrant 4391605 0 0 0 0 0
Tarrant 4391607 0 0 0 0 0
Tarrant 4391608 0 413 301 18 4
Tarrant 4391610 0 0 0 0 0
Tarrant 4391611 0 10 7 0 0
Tarrant 4391617 0 13 13 1 0
Tarrant 4391619 0 12 4 0 0
Tarrant 4391621 0 62 24 3 2
Tarrant 4391622 0 11 21 0 0
Tarrant 4391623 0 0 0 0 0
Tarrant 4391625 0 0 0 0 0
Tarrant 4391627 0 56 156 8 1
Tarrant 4391628 0 0 0 0 0
Tarrant 4391631 0 115 69 4 2
Tarrant 4391633 0 10 14 0 0
Tarrant 4391639 0 2409 670 48 19
Tarrant 4391641a 0 1574 1051 45 24
Tarrant 4391641b 0 48 31 1 0
Tarrant 4391641c 0 98 64 3 1
Tarrant 4391642 0 1157 481 38 7
Tarrant 4391651 0 0 0 0 0
Tarrant 4391652 0 96 3 1 1
Tarrant 4391672 0 0 0 0 0
Tarrant 4391674 0 0 0 0 0
Tarrant 4391676 0 110 72 5 3
Tarrant 4391677 0 109 56 5 2
Tarrant 4391678 0 2 1 0 0
Tarrant 4391679 0 0 0 0 0
Tarrant 4391684 0 177 153 6 1
Tarrant 4391701 0 435 402 16 8
Tarrant 4391704 0 586 1027 43 12
Tarrant 4391710 0 490 621 18 6
Tarrant 4391714 0 1574 675 50 17
Tarrant 4391715 0 424 345 10 1
Tarrant 4391717 0 624 710 31 17
Tarrant 4391718 0 483 358 12 7
Tarrant 4391719 0 678 1333 46 22
Tarrant 4391722 0 171 130 6 1
Tarrant 4391723 0 840 432 20 8
Tarrant 4392002 0 0 0 0 0
Tarrant 4392003 0 299 393 15 7
Tarrant 4392007 0 650 1045 19 8
Tarrant 4392026 0 590 800 34 16
Tarrant 4392027 0 484 309 23 10
Tarrant 4392028 0 326 636 25 5
Tarrant 4392029 0 648 1060 34 22
Tarrant 4392030 0 1631 507 60 26
Tarrant 4392031 0 2448 1136 51 33
Tarrant 4392033 0 712 771 44 13
Tarrant 4392052 0 921 636 44 15
Tarrant 4392055 0 722 796 31 8
Tarrant 4392058 0 1 0 0 0
Tarrant 4392100 0 195 164 14 1
Tarrant 4392112 0 467 1055 21 4
Tarrant 4392134 0 331 231 8 6
Tarrant 4392143 0 306 222 14 7
Tarrant 4392145 0 691 372 22 14
Tarrant 4392147 0 387 480 26 5
Tarrant 4392148 0 969 431 30 23
Tarrant 4392158 0 748 913 27 15
Tarrant 4392161 0 646 307 37 21
Tarrant 4392168 0 851 641 39 17
Tarrant 4392169 0 479 206 12 5
Tarrant 4392171 0 841 1100 53 17
Tarrant 4392173 0 266 534 14 3
Tarrant 4392174 0 958 970 56 8
Tarrant 4392180 0 770 235 14 13
Tarrant 4392181 0 882 1073 42 11
Tarrant 4392190 0 105 94 6 1
Tarrant 4392205 0 722 1052 46 8
Tarrant 4392210 0 277 152 14 5
Tarrant 4392217 0 1191 688 44 18
Tarrant 4392219 0 812 1048 29 9
Tarrant 4392220 0 820 1176 41 9
Tarrant 4392221 0 642 668 23 15
Tarrant 4392223 0 425 1022 18 8
Tarrant 4392224 0 836 412 40 12
Tarrant 4392225 0 729 230 25 9
Tarrant 4392226 0 780 424 32 18
Tarrant 4392228 0 754 1116 28 8
Tarrant 4392229 0 716 801 29 10
Tarrant 4392235 0 1061 623 33 20
Tarrant 4392246 0 369 553 19 8
Tarrant 4392258 0 146 323 6 2
Tarrant 4392262 0 199 523 13 4
Tarrant 4392263 0 762 449 32 23
Tarrant 4392266 0 890 1318 47 8
Tarrant 4392267 0 914 408 27 8
Tarrant 4392268 0 502 403 20 6
Tarrant 4392269 0 167 132 6 0
Tarrant 4392274 0 0 2 0 0
Tarrant 4392275 0 388 285 10 2
Tarrant 4392280 0 583 638 23 6
Tarrant 4392281 0 532 550 23 5
Tarrant 4392299 0 871 431 13 11
Tarrant 4392302 0 762 208 18 16
Tarrant 4392303 0 707 922 25 10
Tarrant 4392304 0 657 1101 25 4
Tarrant 4392305 0 623 745 22 10
Tarrant 4392306 0 539 941 28 8
Tarrant 4392307 0 1297 1478 57 16
Tarrant 4392308 0 1100 1307 44 22
Tarrant 4392309 0 537 334 24 13
Tarrant 4392310 0 599 711 21 9
Tarrant 4392313 0 666 1052 29 8
Tarrant 4392314 0 933 1480 48 18
Tarrant 4392315 0 822 366 26 13
Tarrant 4392316 0 752 544 30 10
Tarrant 4392317 0 393 577 19 5
Tarrant 4392318 0 519 772 22 15
Tarrant 4392319 0 652 1105 38 7
Tarrant 4392320 0 776 423 26 14
Tarrant 4392341 0 241 76 4 1
Tarrant 4392349 0 769 494 20 17
Tarrant 4392353 0 534 288 19 12
Tarrant 4392354 0 907 548 30 14
Tarrant 4392355 0 480 678 28 19
Tarrant 4392356 0 1125 1104 35 19
Tarrant 4392357 0 941 1482 30 16
Tarrant 4392358 0 726 1069 25 16
Tarrant 4392360 0 828 1776 37 8
Tarrant 4392379 0 1774 813 34 22
Tarrant 4392381 0 273 100 9 6
Tarrant 4392383 0 998 561 32 20
Tarrant 4392393 0 139 95 4 4
Tarrant 4392401 0 85 116 3 1
Tarrant 4392402 0 8 8 0 0
Tarrant 4392403 0 11 1 0 0
Tarrant 4392405 0 2082 944 45 20
Tarrant 4392411 0 230 71 7 5
Tarrant 4392413 0 351 132 13 1
Tarrant 4392419 0 0 0 0 0
Tarrant 4392425 0 1198 960 50 20
Tarrant 4392426 0 654 1109 33 17
Tarrant 4392428 0 229 89 4 5
Tarrant 4392435 0 1065 1140 44 17
Tarrant 4392438 0 1244 530 27 15
Tarrant 4392442 0 1320 1125 28 10
Tarrant 4392448 0 1299 680 45 16
Tarrant 4392449 0 973 510 20 18
Tarrant 4392450 0 1097 612 29 19
Tarrant 4392451 0 68 25 1 2
Tarrant 4392453 0 1254 568 26 14
Tarrant 4392461 0 976 329 30 20
Tarrant 4392462 0 782 384 24 7
Tarrant 4392464 0 162 201 5 2
Tarrant 4392466 0 542 275 19 9
Tarrant 4392467 0 1206 554 34 19
Tarrant 4392468 0 795 988 41 11
Tarrant 4392474 0 120 243 9 2
Tarrant 4392484 0 1775 939 44 21
Tarrant 4392488 0 1110 642 21 14
Tarrant 4392505 0 443 714 17 5
Tarrant 4392506 0 1375 1921 66 17
Tarrant 4392513 0 0 0 0 0
Tarrant 4392519 0 523 253 16 8
Tarrant 4392520 0 692 750 26 19
Tarrant 4392521 0 405 550 25 2
Tarrant 4392522 0 1387 1826 57 19
Tarrant 4392523 0 716 375 18 10
Tarrant 4392524 0 447 1430 32 10
Tarrant 4392525 0 1521 577 43 23
Tarrant 4392535 0 669 1118 19 7
Tarrant 4392536 0 789 567 23 9
Tarrant 4392537 0 703 258 14 13
Tarrant 4392541 0 1078 524 25 17
Tarrant 4392546 0 25 12 0 0
Tarrant 4392548 0 391 874 26 4
Tarrant 4392553 0 611 352 22 12
Tarrant 4392556 0 564 850 26 7
Tarrant 4392557 0 698 287 20 8
Tarrant 4392561 0 0 0 0 0
Tarrant 4392569 0 34 12 0 1
Tarrant 4392571 0 0 0 0 0
Tarrant 4392581 0 1024 639 33 20
Tarrant 4392600 0 0 0 0 0
Tarrant 4392601 0 0 0 0 0
Tarrant 4392606 0 7 4 2 0
Tarrant 4392609 0 0 0 0 0
Tarrant 4392612 0 0 0 0 0
Tarrant 4392613 0 1073 399 26 12
Tarrant 4392614 0 162 92 2 1
Tarrant 4392616 0 40 19 2 0
Tarrant 4392618 0 27 7 0 1
Tarrant 4392635 0 936 420 28 17
Tarrant 4392636 0 696 1043 33 10
Tarrant 4392643 0 1715 1101 38 16
Tarrant 4392644 0 1775 795 40 19
Tarrant 4392645 0 579 1075 24 11
Tarrant 4392655 0 437 269 30 7
Tarrant 4392656 0 36 14 0 0
Tarrant 4392657 0 16 4 0 0
Tarrant 4392658 0 196 84 11 5
Tarrant 4392659 0 6 5 1 0
Tarrant 4392660 0 67 91 3 3
Tarrant 4392670 0 48 35 2 1
Tarrant 4392673 0 0 0 0 0
Tarrant 4392675 0 0 0 0 0
Tarrant 4392680 0 0 0 0 0
Tarrant 4392681 0 0 0 0 0
Tarrant 4392697 0 1249 888 33 14
Tarrant 4392699 0 1769 995 40 17
Tarrant 4392708 0 806 526 23 8
Tarrant 4392712 0 1132 1071 39 10
Tarrant 4392721 0 628 1011 44 18
Tarrant 4392726a 0 667 408 15 9
Tarrant 4392726b 0 257 156 5 4
Tarrant 4392727 0 207 261 3 3
Tarrant 4393032 0 356 636 24 5
Tarrant 4393035 0 1027 1958 41 15
Tarrant 4393036 0 700 713 32 18
Tarrant 4393037 0 782 1412 26 9
Tarrant 4393038 0 1072 1295 77 32
Tarrant 4393039 0 425 1053 10 7
Tarrant 4393040 0 715 1637 52 25
Tarrant 4393041 0 1012 1380 70 32
Tarrant 4393043 0 671 1867 63 10
Tarrant 4393049 0 680 1745 35 11
Tarrant 4393054 0 916 1722 67 19
Tarrant 4393063 0 431 946 25 4
Tarrant 4393072 0 538 1572 29 9
Tarrant 4393114 0 757 1393 50 8
Tarrant 4393131 0 414 843 30 7
Tarrant 4393139 0 417 515 33 11
Tarrant 4393140 0 433 876 29 13
Tarrant 4393152 0 5 23 2 1
Tarrant 4393156 0 394 918 25 14
Tarrant 4393157 0 715 866 50 17
Tarrant 4393160 0 849 845 30 14
Tarrant 4393164 0 516 836 23 11
Tarrant 4393166 0 845 830 36 16
Tarrant 4393172 0 732 1048 49 24
Tarrant 4393176 0 1007 1428 55 25
Tarrant 4393177 0 524 1399 43 14
Tarrant 4393183 0 1296 1409 65 29
Tarrant 4393185 0 2 2 0 0
Tarrant 4393187 0 428 690 38 12
Tarrant 4393192 0 217 601 11 3
Tarrant 4393193 0 721 1906 31 7
Tarrant 4393194 0 547 877 35 24
Tarrant 4393196 0 568 1157 27 13
Tarrant 4393200 0 785 1016 30 18
Tarrant 4393209 0 889 2426 30 9
Tarrant 4393212 0 674 770 35 14
Tarrant 4393213 0 503 742 41 12
Tarrant 4393214 0 803 1281 48 12
Tarrant 4393215 0 507 1231 19 7
Tarrant 4393216 0 1380 1439 53 16
Tarrant 4393240 0 850 1351 69 16
Tarrant 4393247 0 635 569 22 13
Tarrant 4393248 0 955 2258 55 13
Tarrant 4393249 0 1235 1335 45 15
Tarrant 4393254 0 748 904 37 16
Tarrant 4393260 0 374 824 31 4
Tarrant 4393282 0 422 822 32 7
Tarrant 4393283 0 468 857 26 5
Tarrant 4393286 0 187 660 8 2
Tarrant 4393287 0 658 1171 60 15
Tarrant 4393289 0 637 1238 42 17
Tarrant 4393321 0 733 1348 43 19
Tarrant 4393322 0 596 1077 35 8
Tarrant 4393323 0 799 2099 35 9
Tarrant 4393324 0 592 1088 49 15
Tarrant 4393325 0 237 531 21 6
Tarrant 4393326 0 228 348 25 12
Tarrant 4393327 0 490 793 21 7
Tarrant 4393329 0 1095 905 42 20
Tarrant 4393330 0 274 642 10 7
Tarrant 4393331 0 1058 2697 36 7
Tarrant 4393332 0 856 1180 66 21
Tarrant 4393333 0 1139 1866 56 16
Tarrant 4393334 0 748 806 46 13
Tarrant 4393335 0 654 1042 38 16
Tarrant 4393336 0 1494 1076 53 23
Tarrant 4393359 0 594 1173 26 5
Tarrant 4393361 0 845 1456 49 10
Tarrant 4393363a 0 417 980 25 5
Tarrant 4393363b 0 302 701 18 2
Tarrant 4393364 0 331 399 15 10
Tarrant 4393365 0 981 2473 47 9
Tarrant 4393367 0 428 881 33 7
Tarrant 4393368 0 186 428 11 1
Tarrant 4393372 0 990 1644 82 18
Tarrant 4393384 0 547 738 27 9
Tarrant 4393385 0 820 1629 42 17
Tarrant 4393386 0 515 1470 28 3
Tarrant 4393387 0 455 1224 43 8
Tarrant 4393389 0 1550 1349 68 19
Tarrant 4393390 0 1015 2432 49 9
Tarrant 4393391 0 1172 844 49 13
Tarrant 4393392 0 521 1338 30 9
Tarrant 4393396 0 1091 1624 61 7
Tarrant 4393398 0 420 726 34 14
Tarrant 4393406 0 0 0 0 0
Tarrant 4393409 0 5 14 0 0
Tarrant 4393417 0 705 1056 41 15
Tarrant 4393421 0 316 889 19 1
Tarrant 4393422 0 593 1345 34 5
Tarrant 4393433 0 140 359 6 0
Tarrant 4393443 0 729 1013 42 9
Tarrant 4393446 0 0 1 0 0
Tarrant 4393447 0 0 0 0 0
Tarrant 4393465 0 1058 1539 73 11
Tarrant 4393469 0 360 586 13 3
Tarrant 4393470 0 40 71 1 1
Tarrant 4393471 0 403 1091 20 8
Tarrant 4393486 0 1124 1837 56 15
Tarrant 4393500 0 84 273 5 1
Tarrant 4393502 0 277 1026 16 4
Tarrant 4393507 0 684 1003 43 15
Tarrant 4393509 0 561 915 50 12
Tarrant 4393510 0 677 1786 40 7
Tarrant 4393511 0 1219 862 60 17
Tarrant 4393516 0 497 1064 22 4
Tarrant 4393517 0 813 825 29 17
Tarrant 4393526 0 346 754 18 3
Tarrant 4393527 0 667 1299 31 10
Tarrant 4393529 0 735 1404 19 2
Tarrant 4393530 0 826 1331 53 13
Tarrant 4393538 0 1102 1985 39 10
Tarrant 4393539 0 0 7 0 0
Tarrant 4393542 0 724 1076 37 13
Tarrant 4393545 0 624 1408 31 6
Tarrant 4393552a 0 948 1133 60 15
Tarrant 4393552b 0 267 321 18 6
Tarrant 4393554 0 709 1746 37 13
Tarrant 4393558 0 853 2028 19 9
Tarrant 4393560 0 0 0 0 0
Tarrant 4393562 0 28 88 1 0
Tarrant 4393566 0 0 0 0 0
Tarrant 4393567 0 957 2659 70 18
Tarrant 4393570 0 862 1265 45 24
Tarrant 4393574 0 333 314 13 4
Tarrant 4393575 0 0 0 0 0
Tarrant 4393579 0 198 548 8 3
Tarrant 4393580 0 0 0 0 0
Tarrant 4393582 0 2 30 2 0
Tarrant 4393583 0 0 0 0 0
Tarrant 4393584 0 0 0 0 0
Tarrant 4393585 0 0 0 0 0
Tarrant 4393590 0 0 0 0 0
Tarrant 4393624 0 94 172 2 3
Tarrant 4393626 0 166 443 4 1
Tarrant 4393637 0 799 854 46 12
Tarrant 4393646 0 930 1417 87 24
Tarrant 4393647 0 1075 1561 48 9
Tarrant 4393648 0 1038 1756 72 22
Tarrant 4393653 0 0 0 0 0
Tarrant 4393654 0 0 0 0 0
Tarrant 4393661 0 0 0 0 0
Tarrant 4393662 0 1 9 0 0
Tarrant 4393663 0 2 3 0 0
Tarrant 4393664 0 0 0 0 0
Tarrant 4393665 0 0 11 1 0
Tarrant 4393667 0 32 60 1 1
Tarrant 4393668 0 96 229 3 1
Tarrant 4393669 0 4 3 0 0
Tarrant 4393671 0 154 420 16 3
Tarrant 4393695 0 1244 1950 60 9
Tarrant 4393696 0 1124 1827 72 16
Tarrant 4393698 0 1136 1559 59 11
Tarrant 4393700 0 542 955 44 12
Tarrant 4393706 0 894 1095 54 13
Tarrant 4393709 0 396 636 21 8
Tarrant 4393716 0 582 1158 28 11
Tarrant 4393720 0 385 1398 24 11
Tarrant 4393725 0 625 1188 38 17
Tarrant 4393728 0 733 1385 21 4
Tarrant 4393729 0 251 256 16 5
Tarrant 4394006 0 400 189 16 13
Tarrant 4394016 0 585 596 15 10
Tarrant 4394017 0 1081 354 22 17
Tarrant 4394018 0 217 483 22 1
Tarrant 4394020 0 382 577 36 13
Tarrant 4394042 0 277 445 16 4
Tarrant 4394044 0 836 1962 71 20
Tarrant 4394045 0 518 1477 37 11
Tarrant 4394046 0 655 2430 74 17
Tarrant 4394047 0 440 1960 50 21
Tarrant 4394048 0 266 74 12 6
Tarrant 4394050 0 556 140 16 3
Tarrant 4394051 0 3 2 0 0
Tarrant 4394053 0 298 558 23 9
Tarrant 4394057 0 318 298 10 1
Tarrant 4394060 0 1080 448 25 14
Tarrant 4394065 0 672 2272 44 14
Tarrant 4394067 0 534 162 15 8
Tarrant 4394068 0 467 178 13 10
Tarrant 4394069 0 349 1101 22 4
Tarrant 4394070 0 790 845 41 6
Tarrant 4394073 0 152 170 4 7
Tarrant 4394077 0 129 85 2 2
Tarrant 4394086 0 608 1391 25 11
Tarrant 4394087 0 203 67 2 1
Tarrant 4394091 0 534 1150 41 16
Tarrant 4394092 0 343 90 9 3
Tarrant 4394093 0 684 246 17 13
Tarrant 4394096 0 561 278 19 7
Tarrant 4394097 0 469 161 16 11
Tarrant 4394101 0 414 309 10 6
Tarrant 4394102 0 302 327 22 7
Tarrant 4394107 0 392 128 10 4
Tarrant 4394110 0 405 134 11 8
Tarrant 4394113 0 77 164 7 1
Tarrant 4394115 0 89 440 3 2
Tarrant 4394116 0 743 943 30 8
Tarrant 4394118 0 502 415 20 6
Tarrant 4394121 0 613 955 49 26
Tarrant 4394122 0 558 206 10 13
Tarrant 4394123 0 592 246 18 5
Tarrant 4394124 0 472 423 25 11
Tarrant 4394125 0 147 181 14 4
Tarrant 4394128 0 662 1225 56 27
Tarrant 4394129 0 324 600 8 5
Tarrant 4394130 0 740 1296 28 6
Tarrant 4394135 0 399 478 22 15
Tarrant 4394136 0 781 714 48 24
Tarrant 4394137 0 408 682 25 4
Tarrant 4394138 0 208 247 6 5
Tarrant 4394141 0 773 1028 37 23
Tarrant 4394144 0 398 770 20 9
Tarrant 4394155 0 914 439 34 12
Tarrant 4394159 0 397 642 23 12
Tarrant 4394162 0 192 166 8 5
Tarrant 4394163 0 462 534 20 3
Tarrant 4394178 0 928 1279 39 25
Tarrant 4394179 0 493 359 19 7
Tarrant 4394182 0 962 1386 43 3
Tarrant 4394191 0 294 574 25 8
Tarrant 4394195 0 531 168 14 18
Tarrant 4394201 0 434 129 13 5
Tarrant 4394202 0 502 494 28 13
Tarrant 4394203 0 776 503 37 13
Tarrant 4394204 0 911 1401 60 20
Tarrant 4394218 0 350 446 11 6
Tarrant 4394222 0 315 349 19 13
Tarrant 4394230 0 1160 1548 65 12
Tarrant 4394231 0 587 179 14 6
Tarrant 4394232 0 1048 1314 71 25
Tarrant 4394233 0 665 227 22 15
Tarrant 4394234 0 909 1504 66 22
Tarrant 4394239 0 30 53 0 1
Tarrant 4394242 0 137 341 8 3
Tarrant 4394243 0 509 675 30 11
Tarrant 4394245 0 65 21 1 0
Tarrant 4394250 0 1210 1274 53 14
Tarrant 4394252 0 340 414 12 4
Tarrant 4394253 0 291 234 18 1
Tarrant 4394256 0 269 106 8 3
Tarrant 4394259 0 198 666 10 7
Tarrant 4394261 0 979 1072 78 23
Tarrant 4394272 0 150 283 16 1
Tarrant 4394276 0 671 900 49 9
Tarrant 4394284 0 39 157 8 1
Tarrant 4394285 0 265 191 13 5
Tarrant 4394288 0 90 18 4 1
Tarrant 4394290 0 638 882 43 14
Tarrant 4394312 0 52 27 2 1
Tarrant 4394328 0 393 501 27 13
Tarrant 4394338 0 1262 1612 68 23
Tarrant 4394340 0 401 1216 36 10
Tarrant 4394342 0 693 1085 45 9
Tarrant 4394343 0 643 1220 21 5
Tarrant 4394344 0 407 764 16 5
Tarrant 4394350 0 603 477 23 5
Tarrant 4394362 0 0 3 0 0
Tarrant 4394369 0 910 1764 69 20
Tarrant 4394370 0 0 0 0 0
Tarrant 4394371 0 380 1697 24 9
Tarrant 4394373 0 46 114 2 0
Tarrant 4394374 0 682 857 38 15
Tarrant 4394375 0 616 1458 46 15
Tarrant 4394395 0 77 344 5 3
Tarrant 4394397 0 108 160 7 2
Tarrant 4394399 0 30 88 6 0
Tarrant 4394400 0 75 122 5 6
Tarrant 4394410 0 945 984 52 14
Tarrant 4394429 0 705 991 44 12
Tarrant 4394432 0 19 8 0 1
Tarrant 4394452a 0 1082 1104 41 15
Tarrant 4394452b 0 68 70 2 1
Tarrant 4394454 0 660 1273 47 19
Tarrant 4394456 0 284 579 23 1
Tarrant 4394458 0 4 3 0 0
Tarrant 4394475 0 34 11 0 0
Tarrant 4394478 0 0 0 0 0
Tarrant 4394480 0 207 567 10 3
Tarrant 4394483 0 19 11 0 3
Tarrant 4394485 0 121 141 3 5
Tarrant 4394487 0 0 0 0 0
Tarrant 4394492 0 386 311 20 2
Tarrant 4394493a 0 363 439 16 4
Tarrant 4394493b 0 15 18 1 0
Tarrant 4394493c 0 341 410 17 5
Tarrant 4394494 0 0 3 0 0
Tarrant 4394495 0 59 33 0 2
Tarrant 4394496 0 266 132 7 8
Tarrant 4394497 0 1014 552 44 25
Tarrant 4394498 0 150 335 5 0
Tarrant 4394499 0 1376 1389 68 20
Tarrant 4394503 0 332 191 13 7
Tarrant 4394508 0 1235 1576 55 31
Tarrant 4394512 0 0 0 0 0
Tarrant 4394528 0 1138 1528 62 20
Tarrant 4394531 0 670 1352 48 21
Tarrant 4394532 0 189 741 12 3
Tarrant 4394533 0 397 564 29 10
Tarrant 4394534 0 1094 1652 81 21
Tarrant 4394540 0 954 1148 62 15
Tarrant 4394551 0 1121 1591 68 24
Tarrant 4394563 0 0 0 0 0
Tarrant 4394565 0 9 15 1 0
Tarrant 4394568 0 10 29 0 0
Tarrant 4394572 0 17 5 2 1
Tarrant 4394573 0 0 0 0 0
Tarrant 4394587 0 111 5 4 5
Tarrant 4394588 0 1204 1785 67 24
Tarrant 4394591 0 984 1145 63 19
Tarrant 4394592 0 0 0 0 0
Tarrant 4394593 0 148 134 13 4
Tarrant 4394595 0 18 28 0 1
