COUNTY AREA TOTAL DEM REP LIB
Bexar 0294021 0 322 202 7
Bexar 0294022 0 29 27 1
Bexar 0294023 0 689 392 14
Bexar 0294024 0 815 377 13
Bexar 0294025 0 359 144 6
Bexar 0294026 0 1016 331 11
Bexar 0294027 0 532 191 10
Bexar 0294028 0 884 235 11
Bexar 0294029 0 707 108 4
Bexar 0294030 0 118 11 1
Bexar 0294031 0 520 169 4
Bexar 0294032 0 539 253 5
Bexar 0294033 0 934 458 12
Bexar 0294034 0 518 247 7
Bexar 0294035 0 15 5 0
Bexar 0294036 0 956 188 12
Bexar 0294037 0 514 59 4
Bexar 0294038 0 1148 622 21
Bexar 0294039 0 448 35 0
Bexar 0294040 0 414 68 4
Bexar 0294041 0 671 90 5
Bexar 0294042 0 27 20 0
Bexar 0294043 0 885 484 18
Bexar 0294044 0 385 209 5
Bexar 0294045 0 707 398 12
Bexar 0294046 0 748 726 9
Bexar 0294047 0 737 340 10
Bexar 0294048 0 575 129 2
Bexar 0294049 0 645 294 10
Bexar 0294050 0 410 506 6
Bexar 0294051 0 511 626 13
Bexar 0294052 0 563 608 6
Bexar 0294053 0 567 352 8
Bexar 0294054 0 1055 772 26
Bexar 0294055 0 343 417 8
Bexar 0294056 0 761 747 14
Bexar 0294057 0 418 697 4
Bexar 0294058 0 385 589 9
Bexar 0294059 0 601 533 14
Bexar 0294060 0 528 359 9
Bexar 0294061 0 590 257 7
Bexar 0294062 0 214 86 1
Bexar 0294063 0 224 127 5
Bexar 0294064 0 584 489 14
Bexar 0294065 0 1130 364 12
Bexar 0294066 0 972 490 30
Bexar 0294067 0 404 313 8
Bexar 0294068 0 141 72 3
Bexar 0294069 0 214 378 6
Bexar 0294070 0 1098 383 13
Bexar 0294071 0 158 741 11
Bexar 0294072 0 447 1168 16
Bexar 0294073 0 350 373 11
Bexar 0294074 0 410 457 8
Bexar 0294075 0 250 46 2
Bexar 0294076 0 812 334 9
Bexar 0294077 0 842 427 11
Bexar 0294078 0 164 529 9
Bexar 0294079 0 336 408 7
Bexar 0294080 0 587 291 12
Bexar 0294081 0 85 111 2
Bexar 0294082 0 536 80 3
Bexar 0294083 0 203 138 1
Bexar 0294084 0 135 41 3
Bexar 0294085 0 0 10 0
Bexar 0294086 0 80 137 3
Bexar 0294087 0 654 382 8
Bexar 0294088 0 1085 510 16
Bexar 0294089 0 795 596 11
Bexar 0294090 0 545 448 13
Bexar 0294091 0 369 168 4
Bexar 0294092 0 419 498 5
Bexar 0294093 0 674 519 12
Bexar 0294094 0 490 449 9
Bexar 0294095 0 472 404 9
Bexar 0294096 0 655 359 9
Bexar 0294097 0 457 372 9
Bexar 0294098 0 454 352 11
Bexar 0294099 0 350 201 8
Bexar 0294100 0 282 182 6
Bexar 0294101 0 197 289 2
Bexar 0294102 0 220 81 8
Bexar 0294103 0 0 0 0
Bexar 0294104 0 494 373 6
Bexar 0294105 0 473 559 11
Bexar 0294106 0 118 44 2
Bexar 0294107 0 379 334 5
Bexar 0294108 0 880 693 29
Bexar 0294109 0 254 132 1
Bexar 0294110 0 501 118 5
Bexar 0294111 0 109 8 0
Bexar 0294112 0 236 320 3
Bexar 0294113 0 257 56 0
Bexar 0294114a 0 10 10 1
Bexar 0294114b 0 1 1 0
Bexar 0294115 0 49 60 2
Bexar 0294116 0 12 17 1
Bexar 0294117 0 173 146 3
Bexar 0294118 0 5 40 1
Bexar 0294119 0 270 62 5
Bexar 0294120 0 54 28 2
Bexar 0294121 0 39 54 0
Bexar 0294122 0 45 8 0
Bexar 0294123 0 58 15 0
Bexar 0294124 0 594 174 3
Bexar 0294125 0 26 7 0
Bexar 0294126 0 273 427 8
Bexar 0294127 0 11 9 1
Bexar 0294128 0 68 30 0
Bexar 0294129 0 17 32 0
Bexar 0294130 0 210 148 2
Bexar 0294131 0 107 47 2
Bexar 0294132 0 732 378 12
Bexar 0294133 0 3 13 1
Bexar 0294134 0 3 1 0
Bexar 0294135 0 0 0 0
Bexar 0294136 0 60 125 2
Bexar 0294137 0 9 46 1
Bexar 0294138 0 2 2 0
Bexar 0294139 0 0 0 0
Bexar 0294140 0 0 0 0
Bexar 0294141 0 85 9 0
Bexar 0294142 0 196 33 1
Bexar 0294143 0 1164 380 12
Bexar 0294144 0 101 196 1
Bexar 0294145 0 2 4 0
Bexar 0294146 0 12 5 0
Bexar 0294147 0 100 56 1
Bexar 0294148 0 52 35 3
Bexar 0294149 0 113 60 1
Bexar 0294150 0 499 239 3
Bexar 0294151 0 64 228 1
Bexar 0294152 0 542 352 8
Bexar 0294153 0 25 29 0
Bexar 0294154 0 210 146 4
Bexar 0294155 0 1112 248 12
Bexar 0294156 0 343 108 2
Bexar 0294157 0 693 149 3
Bexar 0294158 0 167 76 2
Bexar 0294159 0 3 4 0
Bexar 0294160 0 530 202 2
Bexar 0294161 0 190 16 1
Bexar 0294162 0 587 464 14
Bexar 0294163 0 672 305 7
Bexar 0294164 0 534 741 17
Bexar 0294165 0 21 33 0
Bexar 0294166 0 78 41 0
Bexar 0294167 0 7 6 0
Bexar 0294168 0 625 296 10
Bexar 0294169 0 90 109 1
Bexar 0294170 0 107 66 0
Bexar 0294171 0 350 338 7
Bexar 0294172 0 318 253 5
Bexar 0294173 0 458 400 14
Bexar 0294174 0 378 226 13
Bexar 0294175 0 0 0 0
Bexar 0294176 0 262 287 8
Bexar 0294177 0 18 1 0
Bexar 0294178 0 2 0 0
Bexar 0294179 0 803 743 16
Bexar 0294180 0 0 2 0
Bexar 0294181 0 0 0 0
Bexar 0294182 0 0 1 0
Bexar 0294183 0 48 10 0
Bexar 0294184 0 9 0 1
Bexar 0294185 0 0 2 0
Bexar 0294186 0 48 10 2
Bexar 0294187 0 0 0 0
Bexar 0294188 0 1 0 0
Bexar 0294189 0 271 95 2
Bexar 0294190 0 2 0 0
Bexar 0294191 0 0 0 0
Bexar 0294192 0 0 0 0
Bexar 0294193 0 13 5 1
Bexar 0294194 0 160 141 4
Bexar 0294195 0 0 0 0
Bexar 0294196 0 0 0 0
Bexar 0294198 0 534 200 7
Bexar 0294199 0 325 173 8
Bexar 0294200 0 875 354 9
Bexar 0294201 0 3 7 0
Bexar 0294202 0 0 0 0
Bexar 0294203 0 160 32 4
Bexar 0294204 0 3 0 0
Bexar 0294205 0 31 26 1
Bexar 0294206 0 127 81 0
Bexar 0294207 0 2 14 0
Bexar 0294208 0 0 0 0
Bexar 0294209 0 4 23 0
Bexar 0294210 0 4 2 0
Bexar 0294211 0 20 0 0
Bexar 0294212 0 0 0 0
Bexar 0294213 0 1 0 0
Blanco 0310102 0 341 1039 20
Blanco 0310201 0 390 1087 17
Blanco 0310302 0 266 532 9
Blanco 0310303 0 82 289 2
Blanco 0310304 0 57 137 0
Blanco 0310401 0 431 1096 9
Borden 0330004 0 4 83 0
Borden 033001a 0 4 38 0
Borden 033001b 0 5 51 1
Borden 033002a 0 5 72 0
Borden 033002b 0 3 25 0
Borden 033003a 0 1 15 0
Borden 033003b 0 0 36 0
Bosque 0350001 0 64 367 3
Bosque 0350002 0 102 362 4
Bosque 0350003 0 113 518 5
Bosque 0350004 0 37 272 1
Bosque 0350005 0 196 684 4
Bosque 0350006 0 142 581 6
Bosque 0350007 0 72 358 7
Bosque 0350008 0 293 1071 10
Bosque 0350009 0 112 453 3
Bosque 0350010 0 156 630 13
Bosque 0350011 0 87 422 7
Bowie 0370007 0 668 1240 13
Bowie 0370009 0 435 866 8
Bowie 0370010 0 224 922 9
Bowie 0370011 0 189 1229 10
Bowie 0370012 0 184 1115 13
Bowie 0370013 0 19 68 1
Bowie 0370014 0 458 1133 8
Bowie 0370015 0 32 279 2
Bowie 0370016 0 94 642 5
Bowie 0370017 0 128 752 8
Bowie 0370018 0 220 1028 4
Bowie 0370019 0 27 399 2
Bowie 037001a 0 376 52 4
Bowie 037001b 0 362 124 3
Bowie 0370020 0 117 217 1
Bowie 0370021 0 23 125 1
Bowie 0370022 0 32 165 0
Bowie 0370024 0 51 251 1
Bowie 0370025 0 114 571 7
Bowie 0370027 0 17 340 2
Bowie 0370028 0 26 412 2
Bowie 0370029 0 19 166 2
Bowie 037002a 0 348 120 2
Bowie 037002b 0 99 77 1
Bowie 037002c 0 385 65 2
Bowie 037002d 0 17 13 0
Bowie 0370030 0 166 568 3
Bowie 037003a 0 280 484 3
Bowie 037003b 0 214 142 6
Bowie 037004a 0 225 167 2
Bowie 037004b 0 295 552 6
Bowie 037004c 0 143 105 1
Bowie 037004d 0 8 6 0
Bowie 037004e 0 0 0 0
Bowie 037005a 0 57 44 1
Bowie 037005b 0 0 0 0
Bowie 037005c 0 566 1945 19
Bowie 037006a 0 318 889 5
Bowie 037006b 0 293 971 11
Bowie 037008a 0 229 135 4
Bowie 037008b 0 371 1202 8
Bowie 037008c 0 131 550 2
Brazoria 0390001 0 614 1301 17
Brazoria 0390002 0 525 1546 17
Brazoria 0390003 0 612 1764 34
Brazoria 0390004 0 395 1307 10
Brazoria 0390005 0 254 768 5
Brazoria 0390006 0 102 642 5
Brazoria 0390007 0 565 294 4
Brazoria 0390008 0 112 454 3
Brazoria 0390009 0 170 268 3
Brazoria 0390010 0 68 446 3
Brazoria 0390011 0 659 1012 9
Brazoria 0390012 0 740 1120 20
Brazoria 0390013 0 1063 1425 13
Brazoria 0390014 0 659 2020 25
Brazoria 0390015 0 166 1215 10
Brazoria 0390016 0 650 1498 20
Brazoria 0390017 0 572 461 11
Brazoria 0390018 0 804 1787 20
Brazoria 0390019 0 426 363 9
Brazoria 0390020 0 171 648 5
Brazoria 0390021 0 1302 1052 14
Brazoria 0390022 0 546 1793 27
Brazoria 0390023 0 621 1490 25
Brazoria 0390024 0 635 1746 16
Brazoria 0390025 0 254 772 8
Brazoria 0390026 0 916 1033 10
Brazoria 0390027 0 699 792 10
Brazoria 0390028 0 857 1218 20
Brazoria 0390029 0 1314 716 12
Brazoria 0390030 0 360 1460 14
Brazoria 0390031 0 101 526 3
Brazoria 0390032 0 281 1125 5
Brazoria 0390033 0 329 755 4
Brazoria 0390034 0 580 1642 11
Brazoria 0390035 0 157 783 2
Brazoria 0390036 0 459 688 10
Brazoria 0390037 0 579 870 11
Brazoria 0390038 0 113 323 6
Brazoria 0390039 0 634 1259 22
Brazoria 0390040 0 1123 1961 16
Brazoria 0390041 0 682 489 6
Brazoria 0390042 0 112 217 2
Brazoria 0390043 0 678 1535 20
Brazoria 0390044 0 1512 1006 13
Brazoria 0390045 0 550 1371 24
Brazoria 0390046 0 985 1677 29
Brazoria 0390047 0 591 843 11
Brazoria 0390048 0 497 828 11
Brazoria 0390049 0 132 778 1
Brazoria 0390050a 0 1950 754 19
Brazoria 0390050b 0 29 11 0
Brazoria 0390051 0 567 1575 18
Brazoria 0390052 0 574 1173 16
Brazoria 0390053 0 879 277 8
Brazoria 0390054 0 1105 640 13
Brazoria 0390055 0 497 1158 8
Brazoria 0390056 0 754 1643 19
Brazoria 0390057 0 363 1337 11
Brazoria 0390058 0 677 478 3
Brazoria 0390059 0 2353 876 21
Brazoria 0390060 0 1524 1311 19
Brazoria 0390061 0 220 494 3
Brazoria 0390062 0 1320 847 16
Brazoria 0390063 0 1662 468 16
Brazoria 0390064 0 5 15 0
Brazoria 0390066 0 1049 403 9
Brazoria 0390067 0 1460 535 13
Brazoria 0390068 0 1314 611 14
Brazos 0410001 0 250 977 13
Brazos 0410002 0 908 2405 37
Brazos 0410003 0 182 322 6
Brazos 0410004 0 526 62 1
Brazos 0410005 0 214 847 8
Brazos 0410006 0 91 491 6
Brazos 0410007 0 177 866 5
Brazos 0410008 0 516 344 11
Brazos 0410009 0 420 379 4
Brazos 0410010 0 863 1233 30
Brazos 0410011 0 836 592 22
Brazos 0410012 0 1038 1486 38
Brazos 0410013 0 542 809 14
Brazos 0410014 0 685 254 8
Brazos 0410015 0 641 1221 13
Brazos 0410016 0 333 102 2
Brazos 0410017 0 836 611 17
Brazos 0410018 0 194 26 2
Brazos 0410019 0 66 52 1
Brazos 0410020 0 1347 765 20
Brazos 0410021 0 571 268 6
Brazos 0410022 0 101 60 0
Brazos 0410023 0 6 39 1
Brazos 0410024 0 687 637 13
Brazos 0410025 0 345 45 5
Brazos 0410026 0 592 1243 14
Brazos 0410027 0 401 1661 10
Brazos 0410028 0 31 208 1
Brazos 0410029 0 191 333 5
Brazos 0410030 0 580 458 5
Brazos 0410031 0 1212 1178 33
Brazos 0410032 0 0 0 0
Brazos 0410033 0 482 215 8
Brazos 0410034 0 1337 834 34
Brazos 0410035 0 2357 1267 30
Brazos 0410036 0 943 943 32
Brazos 0410037 0 14 97 1
Brazos 0410038 0 100 9 0
Brazos 0410039 0 1210 1485 25
Brazos 0410040 0 1202 1917 34
Brazos 0410041 0 956 2193 25
Brazos 0410042 0 0 0 0
Brazos 0410043 0 13 3 0
Brazos 0410044 0 10 57 0
Brazos 0410045 0 16 47 0
Brazos 0410046 0 72 96 4
Brazos 0410047 0 85 103 4
Brazos 0410048 0 30 100 1
Brazos 0410049 0 148 39 0
Brazos 0410052 0 2 9 1
Brazos 0410053 0 1 0 0
Brazos 0410056 0 2 6 0
Brazos 0410057 0 73 28 0
Brazos 0410058 0 160 223 2
Brazos 0410059 0 3 12 0
Brazos 0410060 0 8 62 0
Brazos 0410061 0 9 30 0
Brazos 0410062 0 0 1 0
Brazos 0410063 0 954 2109 33
Brazos 0410064 0 0 0 0
Brazos 0410065 0 17 70 0
Brazos 0410067 0 24 49 1
Brazos 0410068 0 0 0 0
Brazos 0410069 0 979 1740 15
Brazos 0410070 0 246 278 5
Brazos 0410071 0 18 65 0
Brazos 0410072 0 6 7 0
Brazos 0410074 0 149 67 0
Brazos 0410077 0 78 107 4
Brazos 0410078 0 18 112 2
Brazos 0410079 0 20 21 1
Brazos 0410080 0 676 1396 24
Brazos 0410081 0 15 24 1
Brazos 0410082 0 55 159 2
Brazos 0410083 0 0 0 0
Brazos 0410090 0 0 0 0
Brazos 0410091 0 2 3 0
Brazos 0410092 0 0 0 0
Brazos 0410095 0 0 0 0
Brazos 0410101 0 4 14 0
Brazos 0410103 0 0 0 0
Brewster 0430001 0 480 685 25
Brewster 0430002 0 412 308 12
Brewster 0430003 0 131 116 6
Brewster 0430004 0 463 430 7
Brewster 0430005 0 52 25 1
Brewster 0430006 0 216 171 1
Brewster 0430007 0 55 12 1
Brewster 0430008 0 338 132 7
Briscoe 0450001 0 8 75 0
Briscoe 0450002 0 18 142 0
Briscoe 0450003 0 12 136 1
Briscoe 0450004 0 23 174 1
Briscoe 0450006 0 8 26 0
Brooks 0470001 0 342 113 1
Brooks 0470002 0 332 157 0
Brooks 0470003 0 266 64 3
Brooks 0470004 0 374 154 0
Brooks 047003s 0 62 55 0
Brown 0490101 0 212 1176 3
Brown 0490105 0 130 829 9
Brown 0490109 0 15 157 1
Brown 0490113 0 143 890 6
Brown 0490202 0 116 427 4
Brown 0490204 0 143 307 3
Brown 0490212 0 47 439 3
Brown 0490214 0 52 347 3
Brown 0490215 0 8 153 1
Brown 0490303 0 112 494 6
Brown 0490306 0 103 920 5
Brown 0490307 0 46 365 1
Brown 0490308 0 22 311 3
Brown 0490316 0 12 139 0
Brown 0490318 0 118 831 7
Brown 0490410 0 131 1196 3
Brown 0490411 0 146 411 6
Brown 0490417 0 115 999 7
Burleson 0510113 0 47 356 1
Burleson 0510114 0 228 651 10
Burleson 0510203 0 52 196 8
Burleson 0510204 0 60 370 1
Burleson 0510207 0 86 168 2
Burleson 0510211 0 105 489 1
Burleson 0510215 0 42 182 1
Burleson 0510301 0 167 595 4
Burleson 0510305 0 63 290 1
Burleson 0510308 0 60 219 1
Burleson 0510309 0 80 393 2
Burleson 0510406 0 226 330 3
Burleson 0510410 0 211 840 10
Burnet 0530001 0 161 784 10
Burnet 0530002 0 418 1145 15
Burnet 0530003 0 193 423 10
Burnet 0530004 0 431 1043 19
Burnet 0530005 0 201 497 4
Burnet 0530006 0 101 281 6
Burnet 0530007 0 86 329 8
Burnet 0530008 0 140 590 2
Burnet 0530009 0 351 1311 18
Burnet 0530010 0 186 674 5
Burnet 0530011 0 33 209 4
Burnet 0530012 0 225 758 13
Burnet 0530013 0 132 405 9
Burnet 0530014 0 55 280 2
Burnet 0530015 0 100 339 5
Burnet 0530016 0 59 257 1
Burnet 0530017 0 199 899 7
Burnet 0530018 0 196 463 7
Burnet 0530019 0 566 1782 21
Burnet 0530020 0 611 1390 21
Caldwell 0550100 0 152 113 4
Caldwell 0550101 0 225 174 2
Caldwell 0550102 0 122 284 2
Caldwell 0550103 0 602 641 13
Caldwell 0550104 0 93 194 2
Caldwell 0550105 0 35 23 1
Caldwell 0550107 0 0 0 0
Caldwell 0550108 0 28 27 0
Caldwell 0550109 0 1 12 0
Caldwell 0550110 0 29 36 0
Caldwell 0550111 0 245 259 4
Caldwell 0550112 0 0 0 0
Caldwell 0550113 0 0 0 0
Caldwell 0550114 0 0 0 0
Caldwell 0550115 0 0 0 0
Caldwell 0550116 0 0 0 0
Caldwell 0550117 0 0 0 0
Caldwell 0550118 0 39 43 0
Caldwell 0550201 0 181 292 3
Caldwell 0550202 0 201 406 6
Caldwell 0550203 0 166 420 8
Caldwell 0550204 0 187 573 5
Caldwell 0550205 0 32 146 1
Caldwell 0550206 0 182 255 4
Caldwell 0550301 0 296 256 8
Caldwell 0550302 0 403 357 10
Caldwell 0550303 0 193 251 5
Caldwell 0550305 0 102 150 1
Caldwell 0550306 0 86 77 0
Caldwell 0550307 0 0 0 0
Caldwell 0550400 0 20 23 0
Caldwell 0550401 0 292 106 5
Caldwell 0550402 0 565 280 7
Caldwell 0550404 0 389 332 9
Caldwell 0550405 0 249 350 7
Caldwell 0550407 0 4 2 0
Caldwell 0550408 0 8 2 0
Caldwell 0550409 0 5 13 0
Caldwell 0550410 0 0 0 0
Caldwell 0550412 0 95 50 0
Calhoun 0570001 0 114 42 0
Calhoun 0570002 0 197 140 5
Calhoun 0570003 0 22 9 0
Calhoun 0570004 0 107 117 1
Calhoun 0570005 0 36 121 0
Calhoun 0570006 0 64 217 1
Calhoun 0570007 0 130 128 2
Calhoun 0570008 0 111 70 1
Calhoun 0570009 0 15 9 0
Calhoun 0570010 0 29 42 0
Calhoun 0570011 0 57 145 1
Calhoun 0570012 0 179 581 3
Calhoun 0570013 0 11 6 1
Calhoun 0570014 0 33 46 0
Calhoun 0570015 0 45 54 0
Calhoun 0570016 0 194 330 5
Calhoun 0570017 0 127 235 2
Calhoun 0570018 0 43 146 2
Calhoun 0570019 0 46 274 5
Calhoun 0570020 0 12 20 0
Calhoun 0570021 0 21 58 0
Calhoun 0570022 0 34 125 1
Calhoun 0570023 0 40 133 2
Calhoun 0570024 0 132 637 12
Calhoun 0570025 0 75 513 3
Callahan 0590001 0 162 1042 16
Callahan 0590002 0 157 889 5
Callahan 0590003 0 138 969 8
Callahan 0590004 0 58 802 5
Callahan 0590005 0 7 75 0
Callahan 0590006 0 55 356 3
Callahan 0590007 0 33 240 3
Cameron 0610001 0 446 367 10
Cameron 0610002 0 107 165 0
Cameron 0610003 0 578 307 3
Cameron 0610004 0 826 612 9
Cameron 0610005 0 165 40 4
Cameron 0610006 0 321 64 4
Cameron 0610007 0 112 32 0
Cameron 0610008 0 139 35 2
Cameron 0610009 0 535 142 10
Cameron 0610010 0 410 97 3
Cameron 0610011 0 468 153 8
Cameron 0610012 0 635 355 3
Cameron 0610013 0 166 59 2
Cameron 0610014 0 579 214 8
Cameron 0610015 0 610 256 13
Cameron 0610016 0 243 203 5
Cameron 0610017 0 820 350 7
Cameron 0610018 0 563 280 4
Cameron 0610019 0 425 211 9
Cameron 0610020 0 255 309 0
Cameron 0610021 0 549 263 6
Cameron 0610022 0 575 246 7
Cameron 0610023 0 37 50 0
Cameron 0610024 0 321 98 0
Cameron 0610025 0 183 95 2
Cameron 0610026 0 591 574 12
Cameron 0610027 0 680 236 4
Cameron 0610028 0 327 269 1
Cameron 0610029 0 536 669 7
Cameron 0610030 0 217 289 5
Cameron 0610031 0 83 54 3
Cameron 0610032 0 563 483 9
Cameron 0610033 0 148 71 2
Cameron 0610034 0 54 51 0
Cameron 0610035 0 290 319 6
Cameron 0610036 0 473 362 2
Cameron 0610037 0 366 90 4
Cameron 0610038 0 232 153 2
Cameron 0610039 0 279 126 1
Cameron 0610040 0 549 298 10
Cameron 0610041 0 1004 389 8
Cameron 0610042 0 283 96 2
Cameron 0610043 0 269 126 1
Cameron 0610044 0 738 884 11
Cameron 0610045 0 500 127 3
Cameron 0610046 0 960 379 11
Cameron 0610047 0 277 68 0
Cameron 0610048 0 891 413 13
Cameron 0610049 0 178 106 3
Cameron 0610050 0 1002 836 7
Cameron 0610051 0 223 132 2
Cameron 0610052 0 475 735 8
Cameron 0610053 0 737 176 9
Cameron 0610054 0 1316 527 13
Cameron 0610055 0 783 446 13
Cameron 0610056 0 432 450 5
Cameron 0610057 0 142 152 2
Cameron 0610058 0 671 627 8
Cameron 0610059 0 137 58 0
Cameron 0610060 0 203 92 1
Cameron 0610061 0 665 289 6
Cameron 0610062 0 819 307 8
Cameron 0610063 0 544 187 7
Cameron 0610064 0 547 532 8
Cameron 0610065 0 630 404 7
Cameron 0610066 0 912 828 8
Cameron 0610067 0 666 920 13
Cameron 0610068 0 532 134 5
Cameron 0610069 0 928 249 11
Cameron 0610070 0 268 66 1
Cameron 0610071 0 871 218 12
Cameron 0610072 0 884 388 14
Cameron 0610073 0 1159 492 8
Cameron 0610074 0 985 368 11
Cameron 0610075 0 769 197 8
Cameron 0610076 0 323 182 2
Cameron 0610077 0 690 183 12
Cameron 0610078 0 681 579 9
Cameron 0610079 0 687 616 6
Cameron 0610080 0 919 1184 13
Cameron 0610081 0 324 272 3
Cameron 0610082 0 522 164 7
Cameron 0610083 0 273 235 3
Cameron 0610084 0 469 491 9
Cameron 0610085 0 251 269 5
Cameron 0610086 0 348 122 5
Cameron 0610087 0 369 543 5
Cameron 0610088 0 710 294 5
Cameron 0610095 0 213 110 3
Cameron 0610096 0 394 99 5
Cameron 0610097 0 192 56 2
Cameron 0610098 0 1021 409 15
Cameron 0610099 0 75 63 1
Cameron 0610100 0 757 322 4
Cameron 0610101 0 219 113 1
Cameron 0610102 0 509 317 3
Cameron 0610103 0 85 38 1
Cameron 0610104 0 46 25 1
Cameron 0610105 0 17 8 0
Cameron 0610106 0 663 378 10
Cameron 0610107 0 157 57 4
Cameron 0610108 0 0 0 0
Cameron 0610109 0 0 0 0
Camp 0631001 0 272 675 5
Camp 0632002 0 246 920 8
Camp 0633003 0 374 420 8
Camp 0634004 0 227 734 3
Carson 0650101 0 31 275 1
Carson 0650102 0 0 50 0
Carson 0650103 0 36 207 2
Carson 0650201 0 63 555 8
Carson 0650301 0 40 357 7
Carson 0650302 0 19 172 0
Carson 0650401 0 51 397 4
Carson 0650402 0 4 172 0
Cass 0670001 0 326 1336 8
Cass 0670002 0 53 175 2
Cass 0670004 0 70 164 2
Cass 0670005 0 87 380 2
Cass 0670006 0 30 248 2
Cass 0670007 0 208 776 3
Cass 0670009 0 151 412 1
Cass 0670011 0 99 251 1
Cass 0670012 0 123 307 3
Cass 0670014 0 172 944 7
Cass 0670015 0 38 297 0
Cass 0670016 0 29 245 2
Cass 0670017 0 260 1421 7
Cass 0670018 0 15 286 1
Cass 0670019 0 23 227 0
Cass 0670021 0 14 141 2
Cass 067013t 0 306 423 2
Cass 067020e 0 20 115 0
Castro 0690101 0 99 120 1
Castro 0690105 0 5 23 0
Castro 0690201 0 109 141 0
Castro 0690206 0 12 67 0
Castro 0690301 0 93 375 4
Castro 0690307 0 7 75 0
Castro 0690401 0 47 87 1
Castro 0690408 0 22 331 4
Chambers 0710001 0 58 290 3
Chambers 0710002 0 145 255 5
Chambers 0710003 0 106 164 3
Chambers 0710004 0 253 1796 15
Chambers 0710005 0 198 1205 13
Chambers 0710006 0 275 821 6
Chambers 0710007 0 204 941 5
Chambers 0710008 0 350 2170 17
Chambers 0710009 0 30 151 3
Chambers 0710010 0 329 2050 15
Chambers 0710011 0 299 936 7
Chambers 0710012 0 191 505 8
Chambers 0710013 0 0 0 0
Chambers 0710014 0 35 198 0
Chambers 0710015 0 453 664 9
Cherokee 0730012 0 135 584 4
Cherokee 0730013 0 60 561 1
Cherokee 0730014 0 67 742 4
Cherokee 0730015 0 425 1154 11
Cherokee 0730022 0 77 232 3
Cherokee 0730023 0 70 530 7
Cherokee 0730024 0 230 658 6
Cherokee 0730025 0 85 418 5
Cherokee 0730026 0 166 383 4
Cherokee 0730027 0 152 489 4
Cherokee 0730028 0 34 302 0
Cherokee 0730032 0 65 392 0
Cherokee 0730033 0 188 713 4
Cherokee 0730034 0 97 702 4
Cherokee 0730035 0 124 461 9
Cherokee 0730036 0 157 820 6
Cherokee 0730037 0 74 130 2
Cherokee 0730038 0 118 116 3
Cherokee 0730042 0 362 108 4
Cherokee 0730043 0 204 288 9
Cherokee 0730044 0 84 700 6
Cherokee 0730045 0 114 284 2
Cherokee 0730046 0 62 364 2
Cherokee 0730047 0 14 171 1
Cherokee 0730048 0 36 319 2
Childress 0750101 0 44 343 0
Childress 0750201 0 43 419 3
Childress 0750301 0 83 326 4
Childress 0750401 0 64 437 1
Clay 0770001 0 74 402 10
Clay 0770006 0 45 194 2
Clay 0770008 0 68 383 8
Clay 0770009 0 42 239 4
Clay 0770010 0 21 151 1
Clay 0770011 0 41 446 2
Clay 0770012 0 30 164 0
Clay 0770013 0 14 76 1
Clay 0770014 0 13 95 0
Clay 0770015 0 40 169 1
Clay 0770017 0 88 505 1
Clay 0770020 0 11 254 0
Clay 0770024 0 14 169 1
Clay 0770026 0 11 102 0
Clay 0770027 0 28 222 0
Clay 0770032 0 7 139 0
Cochran 0790101 0 32 138 2
Cochran 0790202 0 47 198 2
Cochran 0790303 0 1 36 0
Cochran 0790306 0 38 104 1
Cochran 0790404 0 22 65 0
Coke 0810001 0 27 291 8
Coke 0810002 0 30 349 1
Coke 0810003 0 42 293 1
Coke 0810004 0 38 217 0
Coleman 0830001 0 68 710 2
Coleman 0830002 0 92 515 3
Coleman 0830003 0 76 569 4
Coleman 0830004 0 91 754 6
Coleman 083002e 0 24 211 1
Collin 0850001 0 867 860 22
Collin 0850002 0 1112 1015 16
Collin 0850003 0 709 158 5
Collin 0850004 0 321 690 9
Collin 0850005 0 275 469 12
Collin 0850006 0 441 408 11
Collin 0850007 0 428 418 11
Collin 0850008 0 377 994 8
Collin 0850009 0 611 803 21
Collin 0850010 0 89 334 6
Collin 0850011 0 514 1638 22
Collin 0850012 0 459 757 7
Collin 0850013 0 574 1714 25
Collin 0850014 0 1008 630 12
Collin 0850015 0 470 409 10
Collin 0850016 0 543 1088 21
Collin 0850017 0 630 930 15
Collin 0850018 0 92 366 3
Collin 0850019 0 484 595 13
Collin 0850020 0 140 417 5
Collin 0850021 0 1368 1304 33
Collin 0850022 0 448 1690 14
Collin 0850023 0 913 280 10
Collin 0850024 0 817 364 7
Collin 0850025 0 1740 1616 21
Collin 0850026 0 513 461 4
Collin 0850027 0 701 823 15
Collin 0850028 0 834 731 19
Collin 0850029 0 322 640 8
Collin 0850030 0 1275 1590 34
Collin 0850031 0 659 809 14
Collin 0850032 0 766 870 18
Collin 0850033 0 640 1563 15
Collin 0850034 0 1574 1022 16
Collin 0850035 0 171 666 6
Collin 0850036 0 529 781 8
Collin 0850037 0 173 922 9
Collin 0850038 0 457 376 3
Collin 0850039 0 982 669 16
Collin 0850040 0 811 1350 22
Collin 0850041 0 723 1557 17
Collin 0850042 0 248 630 9
Collin 0850043 0 977 883 14
Collin 0850044 0 375 314 9
Collin 0850045 0 641 987 12
Collin 0850046 0 922 545 17
Collin 0850047 0 821 738 24
Collin 0850048 0 1147 1017 19
