COUNTY AREA TOTAL DEM REP DEM2
COUNTY AREA TOTAL Dem Rep Dem2
Imperial 474117 212 111 88 0
Imperial 481101 2 0 1 0
Imperial 481115 2 0 2 0
Imperial 481116 2 1 1 0
Imperial 481137 0 0 0 0
Imperial 481141 0 0 0 0
Imperial 481162 0 0 0 0
Imperial 482018 5 3 2 0
Imperial 482024 4 2 2 0
Imperial 482025 0 0 0 0
Imperial 482026 2 0 2 0
Imperial 482027 0 0 0 0
Imperial 482028 120 66 52 0
Imperial 482029 4 3 1 0
Imperial 482030 0 0 0 0
Imperial 482031 0 0 0 0
Imperial 482040 0 0 0 0
Imperial 482043 0 0 0 0
Imperial 482044 0 0 0 0
Imperial 482045 0 0 0 0
Imperial 482046 0 0 0 0
Imperial 482047 0 0 0 0
Imperial 482048 0 0 0 0
Imperial 482049 0 0 0 0
Imperial 482050 0 0 0 0
Imperial 482110 0 0 0 0
Imperial 482112 0 0 0 0
Imperial 483020 12 5 6 0
Imperial 483021 317 135 152 0
Imperial 483022 6 1 3 0
Imperial 483023 3 1 2 0
Imperial 483113 1 0 1 0
Imperial 483138 0 0 0 0
Imperial 484111 0 0 0 0
Imperial 484114 0 0 0 0
Imperial 484115 0 0 0 0
Imperial 484116 0 0 0 0
Imperial 484117 0 0 0 0
Imperial 484132 1 1 0 0
Imperial 484135 0 0 0 0
Imperial 484139 0 0 0 0
Imperial 484160 0 0 0 0
Imperial 484162 1 0 1 0
Imperial 511127 494 354 130 0
Imperial 511129 809 567 208 0
Imperial 511131 2 1 1 0
Imperial 521041 25 15 9 0
Imperial 521042 611 393 192 0
Imperial 521043 18 12 5 0
Imperial 521044 0 0 0 0
Imperial 545209 113 80 29 0
Imperial 545210 392 273 94 0
Imperial 545238 1 0 0 0
Imperial 547239 318 139 155 0
Imperial 547240 1 1 0 0
Imperial 547265 0 0 0 0
Imperial 548211 4 1 3 0
Imperial 548241 0 0 0 0
Imperial 548265 1 1 0 0
Imperial 554021 449 249 178 0
Imperial 554023 386 212 158 0
Imperial 581002 0 0 0 0
Imperial 581008 1 1 0 0
Imperial 581125 1 0 0 0
Imperial 581145 0 0 0 0
Imperial 581146 0 0 0 0
Imperial 581147 0 0 0 0
Imperial 582134 0 0 0 0
Imperial 582224 5 5 0 0
Imperial 584004 4 1 3 0
Imperial 584006 0 0 0 0
Imperial 584007 0 0 0 0
Imperial 584014 0 0 0 0
Imperial 584017 0 0 0 0
Imperial 584020 367 110 241 0
Imperial 584026 0 0 0 0
Imperial 584051 8 6 2 0
Imperial 584055 0 0 0 0
Imperial 585016 6 0 5 0
Imperial 585019 0 0 0 0
Imperial 585047 2 0 2 0
Imperial 585049 8 3 4 0
Imperial 585050 0 0 0 0
Imperial 585256 0 0 0 0
Imperial 585272 0 0 0 0
Imperial 586005 10 1 9 0
Imperial 586008 120 84 18 0
Imperial 586032 0 0 0 0
Imperial 586037 1 0 1 0
Imperial 586065 0 0 0 0
Imperial 586066 0 0 0 0
Imperial 586201 0 0 0 0
Imperial 586213 0 0 0 0
Imperial 586248 0 0 0 0
Imperial 586249 0 0 0 0
Imperial 587234 0 0 0 0
Imperial 587235 1 1 0 0
Imperial 588208 2 1 1 0
Imperial 588215 10 5 4 0
Imperial 588252 0 0 0 0
Imperial 588257 0 0 0 0
Imperial 588258 0 0 0 0
Imperial 588259 0 0 0 0
Imperial 588260 118 67 45 0
Imperial 588261 0 0 0 0
Imperial 588262 0 0 0 0
Imperial 588264 0 0 0 0
Imperial 588270 20 7 12 0
Imperial 121004A 416 349 60 0
Imperial 121005A 644 499 130 0
Imperial 121006A 597 440 139 0
Imperial 121009A 138 97 32 0
Imperial 121010A 556 424 115 0
Imperial 121012A 321 252 59 0
Imperial 121014A 831 677 132 0
Imperial 121015A 117 82 30 0
Imperial 121016A 548 430 104 0
Imperial 121017A 583 474 98 0
Imperial 121018A 706 532 148 0
Imperial 121019A 599 453 128 0
Imperial 121020A 957 725 198 0
Imperial 121021A 41 34 6 0
Imperial 121022A 0 0 0 0
Imperial 181001A 19 13 5 0
Imperial 181002A 62 42 19 0
Imperial 181066A 14 11 1 0
Imperial 184003A 23 6 17 0
Imperial 186005A 77 47 25 0
Imperial 186006A 22 14 8 0
Imperial 186007A 10 8 0 0
Imperial 186067A 0 0 0 0
Imperial 245205A 914 579 287 0
Imperial 245214A 911 582 294 0
Imperial 245215A 398 272 110 0
Imperial 245217A 165 128 29 0
Imperial 245220A 513 370 120 0
Imperial 245224A 652 446 173 0
Imperial 245225A 215 131 77 0
Imperial 245226A 699 425 248 0
Imperial 245228A 449 254 184 0
Imperial 247229A 481 233 231 0
Imperial 247234A 612 358 232 0
Imperial 281011A 7 2 5 0
Imperial 281045A 14 11 3 0
Imperial 384226A 0 0 0 0
Imperial 285001A 36 20 15 0
Imperial 285002A 0 0 0 0
Imperial 285004A 11 0 11 0
Imperial 285006A 0 0 0 0
Imperial 285007A 0 0 0 0
Imperial 285033A 106 39 62 0
Imperial 285042A 0 0 0 0
Imperial 285246A 0 0 0 0
Imperial 286210A 0 0 0 0
Imperial 286212A 5 1 4 0
Imperial 286213A 467 367 97 0
Imperial 286232A 601 455 132 0
Imperial 286238A 0 0 0 0
Imperial 286244A 175 144 29 0
Imperial 286245A 0 0 0 0
Imperial 286247A 0 0 0 0
Imperial 287205A 0 0 0 0
Imperial 287208A 73 31 39 0
Imperial 287209A 17 9 8 0
Imperial 287239A 64 15 47 0
Imperial 287240A 35 5 29 0
Imperial 287241A 107 49 54 0
Imperial 287243A 0 0 0 0
Imperial 287248A 0 0 0 0
Imperial 287249A 0 0 0 0
Imperial 289203A 95 37 54 0
Imperial 345201A 369 229 122 0
Imperial 345202A 485 349 107 0
Imperial 345203A 696 493 161 0
Imperial 345223A 523 391 117 0
Imperial 365018A 575 363 185 0
Imperial 365020A 898 570 300 0
Imperial 365021A 1483 829 616 0
Imperial 365027A 936 548 364 0
Imperial 365229A 650 392 232 0
Imperial 381116A 7 3 3 0
Imperial 384122A 0 0 0 0
Imperial 384130A 0 0 0 0
Imperial 384131A 0 0 0 0
Imperial 384132A 0 0 0 0
Imperial 384133A 0 0 0 0
Imperial 384134A 0 0 0 0
Imperial 384135A 0 0 0 0
Imperial 384137A 0 0 0 0
Imperial 384138A 0 0 0 0
Imperial 385011A 2 0 2 0
Imperial 385014A 439 231 196 0
Imperial 385015A 28 15 12 0
Imperial 385017A 8 2 6 0
Imperial 385024A 31 17 12 0
Imperial 385036A 3 0 3 0
Imperial 385046A 26 12 12 0
Imperial 385047A 0 0 0 0
Imperial 385048A 0 0 0 0
Imperial 385049A 0 0 0 0
Imperial 385050A 38 20 16 0
Imperial 387206A 137 41 89 0
Imperial 387210A 68 28 38 0
Imperial 387245A 49 19 26 0
Imperial 389207A 148 61 74 0
Imperial 389208A 226 167 55 0
Imperial 389225A 54 20 31 0
Imperial 411102A 266 130 128 0
Imperial 411105A 639 442 171 0
Imperial 411106A 929 654 251 0
Imperial 411107A 502 170 314 0
Imperial 411108A 626 350 258 0
Imperial 411109A 291 176 106 0
Imperial 411136A 332 245 80 0
Imperial 432034A 462 332 114 0
Imperial 474117A 302 215 76 0
Imperial 481101A 11 2 6 0
Imperial 481115A 7 0 7 0
Imperial 481116A 86 42 40 0
Imperial 481137A 0 0 0 0
Imperial 481162A 0 0 0 0
Imperial 482018A 86 34 48 0
Imperial 482024A 67 35 27 0
Imperial 482025A 26 8 16 0
Imperial 482026A 86 39 39 0
Imperial 482027A 1 1 0 0
Imperial 482028A 112 59 48 0
Imperial 482029A 109 62 40 0
Imperial 482030A 0 0 0 0
Imperial 482031A 0 0 0 0
Imperial 482040A 1 0 1 0
Imperial 482043A 0 0 0 0
Imperial 482044A 0 0 0 0
Imperial 482045A 0 0 0 0
Imperial 482046A 0 0 0 0
Imperial 482047A 0 0 0 0
Imperial 482048A 0 0 0 0
Imperial 482049A 1 1 0 0
Imperial 482050A 0 0 0 0
Imperial 482110A 15 0 14 0
Imperial 482112A 19 10 9 0
Imperial 483020A 242 146 80 0
Imperial 483021A 411 221 167 0
Imperial 483022A 101 46 48 0
Imperial 483023A 201 122 71 0
Imperial 483113A 51 12 38 0
Imperial 483138A 1 1 0 0
Imperial 484111A 8 5 2 0
Imperial 484114A 2 0 2 0
Imperial 484116A 1 1 0 0
Imperial 484117A 0 0 0 0
Imperial 484132A 11 7 2 0
Imperial 484139A 0 0 0 0
Imperial 484162A 18 6 10 0
Imperial 511127A 224 174 46 0
Imperial 511129A 674 502 147 0
Imperial 511131A 48 30 18 0
Imperial 521041A 244 166 67 0
Imperial 521042A 954 738 176 0
Imperial 521043A 142 118 22 0
Imperial 521044A 0 0 0 0
Imperial 545209A 170 132 37 0
Imperial 545210A 479 362 90 0
Imperial 545238A 100 51 48 0
Imperial 547239A 437 280 146 0
Imperial 547240A 1 1 0 0
Imperial 547265A 0 0 0 0
Imperial 548211A 19 14 5 0
Imperial 548241A 0 0 0 0
Imperial 548265A 1 1 0 0
Imperial 554021A 597 410 163 0
Imperial 554023A 468 287 163 0
Imperial 581002A 1 0 1 0
Imperial 581008A 2 2 0 0
Imperial 581125A 21 10 9 0
Imperial 581145A 1 1 0 0
Imperial 581146A 0 0 0 0
Imperial 581147A 2 0 1 0
Imperial 582134A 10 4 5 0
Imperial 582224A 35 20 15 0
Imperial 584004A 90 33 55 0
Imperial 584006A 0 0 0 0
Imperial 584007A 0 0 0 0
Imperial 584014A 0 0 0 0
Imperial 584017A 57 17 39 0
Imperial 584020A 404 169 230 0
Imperial 584026A 0 0 0 0
Imperial 584051A 105 37 66 0
Imperial 584055A 0 0 0 0
Imperial 585016A 64 19 41 0
Imperial 585019A 1 0 1 0
Imperial 585047A 12 4 8 0
Imperial 585049A 86 50 31 0
Imperial 585050A 3 3 0 0
Imperial 585256A 0 0 0 0
Imperial 585272A 4 2 2 0
Imperial 586005A 64 26 34 0
Imperial 586008A 79 48 26 0
Imperial 586032A 26 5 21 0
Imperial 586037A 60 20 39 0
Imperial 586065A 2 0 2 0
Imperial 586066A 0 0 0 0
Imperial 586201A 6 5 1 0
Imperial 586213A 0 0 0 0
Imperial 586248A 0 0 0 0
Imperial 586249A 0 0 0 0
Imperial 587234A 21 10 11 0
Imperial 587235A 73 29 42 0
Imperial 588208A 0 0 0 0
Imperial 588215A 69 38 28 0
Imperial 588252A 7 3 4 0
Imperial 588257A 0 0 0 0
Imperial 588258A 0 0 0 0
Imperial 588259A 4 1 3 0
Imperial 588260A 196 124 65 0
Imperial 588261A 0 0 0 0
Imperial 588262A 0 0 0 0
Imperial 588264A 0 0 0 0
Imperial 588270A 110 69 35 0
Imperial 385009A 34 24 8 0
Imperial 387213A 5 5 0 0
Imperial 387246A 25 7 18 0
Imperial 481141A 77 8 67 0
Imperial 484115A 24 4 20 0
Imperial 484135A 37 12 22 0
Imperial 484160A 4 2 2 0
Imperial SOV_CD51 0 34868 20087 0
Imperial SOV_SD40 0 0 0 0
Imperial SOV_AD56 0 0 0 0
Imperial SOV_BE04 0 0 0 0
Imperial SOV_AD00 0 0 0 0
Imperial SOV_CD00 0 0 0 0
Imperial SOV_SD00 0 0 0 0
Imperial SOV_BE00 0 0 0 0
"San Francisco" 1101 64 43 14 0
"San Francisco" 1101A 465 357 78 0
"San Francisco" 1102 56 44 9 0
"San Francisco" 1102A 858 682 117 0
"San Francisco" 1103 71 51 10 0
"San Francisco" 1103A 832 663 128 0
"San Francisco" 1104 78 44 22 0
"San Francisco" 1104A 837 654 131 0
"San Francisco" 1106 68 48 13 0
"San Francisco" 1106A 656 506 104 0
"San Francisco" 1107 45 30 8 0
"San Francisco" 1107A 648 518 95 0
"San Francisco" 1108 59 33 19 0
"San Francisco" 1108A 765 632 92 0
"San Francisco" 1109 68 41 14 0
"San Francisco" 1109A 677 516 122 0
"San Francisco" 1111 74 48 11 0
"San Francisco" 1111A 835 635 138 0
"San Francisco" 1112 41 25 10 0
"San Francisco" 1112A 654 512 102 0
"San Francisco" 1113 39 24 8 0
"San Francisco" 1113A 653 484 107 0
"San Francisco" 1114 105 59 21 0
"San Francisco" 1114A 794 596 147 0
"San Francisco" 1115 66 43 13 0
"San Francisco" 1115A 753 552 146 0
"San Francisco" 1116 78 56 11 0
"San Francisco" 1116A 712 537 133 0
"San Francisco" 1117 62 41 7 0
"San Francisco" 1117A 672 525 107 0
"San Francisco" 1118 67 50 8 0
"San Francisco" 1118A 870 680 138 0
"San Francisco" 1119 62 28 18 0
"San Francisco" 1119A 622 492 83 0
"San Francisco" 1121 67 45 11 0
"San Francisco" 1121A 610 438 124 0
"San Francisco" 1122 41 25 13 0
"San Francisco" 1122A 530 367 121 0
"San Francisco" 1123 68 47 9 0
"San Francisco" 1123A 723 534 137 0
"San Francisco" 1124 68 46 13 0
"San Francisco" 1124A 595 451 109 0
"San Francisco" 1125 60 32 19 0
"San Francisco" 1125A 894 657 177 0
"San Francisco" 1126 75 50 12 0
"San Francisco" 1126A 816 610 155 0
"San Francisco" 1127 68 37 16 0
"San Francisco" 1127A 785 583 139 0
"San Francisco" 1128 65 36 22 0
"San Francisco" 1128A 722 524 146 0
"San Francisco" 1129 93 56 24 0
"San Francisco" 1129A 850 628 171 0
"San Francisco" 1131 66 32 20 0
"San Francisco" 1131A 725 541 123 0
"San Francisco" 1132 56 28 10 0
"San Francisco" 1132A 865 630 151 0
"San Francisco" 1133 52 41 6 0
"San Francisco" 1133A 783 592 145 0
"San Francisco" 1134 46 27 12 0
"San Francisco" 1134A 680 528 105 0
"San Francisco" 1135 19 13 5 0
"San Francisco" 1135A 471 358 87 0
"San Francisco" 1136 66 39 14 0
"San Francisco" 1136A 717 525 130 0
"San Francisco" 1141 80 21 0 47
"San Francisco" 1141A 901 211 0 607
"San Francisco" 1142 52 13 0 30
"San Francisco" 1142A 783 194 0 520
"San Francisco" 1143 90 23 0 54
"San Francisco" 1143A 823 233 0 520
"San Francisco" 1144 85 24 0 44
"San Francisco" 1144A 776 193 0 505
"San Francisco" 1145 66 18 0 39
"San Francisco" 1145A 761 167 0 539
"San Francisco" 1146 74 24 0 33
"San Francisco" 1146A 876 213 0 596
"San Francisco" 1147 67 14 0 35
"San Francisco" 1147A 745 172 0 506
"San Francisco" 1148 82 20 0 49
"San Francisco" 1148A 850 236 0 535
"San Francisco" 1149 83 28 0 39
"San Francisco" 1149A 770 180 0 519
"San Francisco" 1151 0 0 0 0
"San Francisco" 1151A 0 0 0 0
"San Francisco" 1152 73 25 0 29
"San Francisco" 1152A 715 156 0 485
"San Francisco" 1153 70 29 0 30
"San Francisco" 1153A 769 165 0 508
"San Francisco" 1154 0 0 0 0
"San Francisco" 1154A 0 0 0 0
"San Francisco" 7001 33 8 0 17
"San Francisco" 7001A 665 124 0 502
"San Francisco" 7002 41 9 0 26
"San Francisco" 7002A 528 98 0 393
"San Francisco" 7003 49 16 0 22
"San Francisco" 7003A 800 136 0 606
"San Francisco" 7004 63 14 0 40
"San Francisco" 7004A 857 129 0 669
"San Francisco" 7005 52 5 0 34
"San Francisco" 7005A 723 105 0 571
"San Francisco" 7006 100 23 0 63
"San Francisco" 7006A 663 159 0 458
"San Francisco" 7007 95 22 0 68
"San Francisco" 7007A 825 132 0 638
"San Francisco" 7008 42 14 0 25
"San Francisco" 7008A 802 110 0 661
"San Francisco" 7009 54 17 0 30
"San Francisco" 7009A 715 148 0 506
"San Francisco" 7011 90 5 0 70
"San Francisco" 7011A 602 97 0 480
"San Francisco" 7012 96 28 0 59
"San Francisco" 7012A 1108 205 0 842
"San Francisco" 7013 81 22 0 53
"San Francisco" 7013A 1050 197 0 794
"San Francisco" 7014 47 16 0 27
"San Francisco" 7014A 630 95 0 501
"San Francisco" 7015 3 1 0 1
"San Francisco" 7015A 69 26 0 40
"San Francisco" 7016 77 18 0 47
"San Francisco" 7016A 648 167 0 420
"San Francisco" 7017 52 17 0 30
"San Francisco" 7017A 516 81 0 398
"San Francisco" 7018 86 24 0 50
"San Francisco" 7018A 791 185 0 536
"San Francisco" 7019 62 9 0 46
"San Francisco" 7019A 762 155 0 548
"San Francisco" 7021 80 14 0 54
"San Francisco" 7021A 666 112 0 486
"San Francisco" 7022 82 17 0 60
"San Francisco" 7022A 690 134 0 522
"San Francisco" 7023 68 10 0 52
"San Francisco" 7023A 714 107 0 541
"San Francisco" 7024 66 9 0 51
"San Francisco" 7024A 174 33 0 125
"San Francisco" 7025 55 7 0 43
"San Francisco" 7025A 269 53 0 198
"San Francisco" 7026 62 20 0 32
"San Francisco" 7026A 807 202 0 504
"San Francisco" 7027 89 15 0 63
"San Francisco" 7027A 659 148 0 449
"San Francisco" 7028 87 10 0 68
"San Francisco" 7028A 607 97 0 470
"San Francisco" 7029 99 11 0 77
"San Francisco" 7029A 545 91 0 412
"San Francisco" 7030 58 22 0 26
"San Francisco" 7030A 658 197 0 388
"San Francisco" 7031 47 9 0 29
"San Francisco" 7031A 580 142 0 386
"San Francisco" 7032 79 14 0 54
"San Francisco" 7032A 598 139 0 411
"San Francisco" 7033 100 27 0 63
"San Francisco" 7033A 490 103 0 356
"San Francisco" 7034 98 9 0 75
"San Francisco" 7034A 518 89 0 404
"San Francisco" 7035 55 11 0 41
"San Francisco" 7035A 602 98 0 458
"San Francisco" 7036 63 14 0 35
"San Francisco" 7036A 696 164 0 465
"San Francisco" 7037 87 20 0 53
"San Francisco" 7037A 267 43 0 199
"San Francisco" 7038 89 19 0 49
"San Francisco" 7038A 740 172 0 466
"San Francisco" 7039 86 22 0 40
"San Francisco" 7039A 691 175 0 450
"San Francisco" 7041 2 0 0 1
"San Francisco" 7041A 58 10 0 42
"San Francisco" 7042 40 14 0 17
"San Francisco" 7042A 506 131 0 323
"San Francisco" 7043 83 23 0 47
"San Francisco" 7043A 741 166 0 511
"San Francisco" 7044 83 12 0 60
"San Francisco" 7044A 474 103 0 339
"San Francisco" 7045 69 18 0 40
"San Francisco" 7045A 622 151 0 380
"San Francisco" 7046 23 9 0 12
"San Francisco" 7046A 390 81 0 258
"San Francisco" 7047 39 12 0 16
"San Francisco" 7047A 755 168 0 517
"San Francisco" 7048 59 6 0 47
"San Francisco" 7048A 644 137 0 431
"San Francisco" 7049 76 26 0 35
"San Francisco" 7049A 639 176 0 375
"San Francisco" 7051 102 29 0 55
"San Francisco" 7051A 696 202 0 408
"San Francisco" 7052 85 24 0 46
"San Francisco" 7052A 725 196 0 452
"San Francisco" 7053 32 11 0 17
"San Francisco" 7053A 540 126 0 369
"San Francisco" 7054 92 20 0 61
"San Francisco" 7054A 843 198 0 589
"San Francisco" 7055 50 14 0 28
"San Francisco" 7055A 773 198 0 498
"San Francisco" 7056 69 11 0 55
"San Francisco" 7056A 631 115 0 483
"San Francisco" 7101 2 0 0 2
"San Francisco" 7101A 159 19 0 128
"San Francisco" 7201 65 14 0 46
"San Francisco" 7201A 790 143 0 588
"San Francisco" 7202 75 17 0 54
"San Francisco" 7202A 734 141 0 533
"San Francisco" 7203 64 22 0 37
"San Francisco" 7203A 665 120 0 494
"San Francisco" 7204 73 20 0 46
"San Francisco" 7204A 763 117 0 603
"San Francisco" 7205 72 17 0 49
"San Francisco" 7205A 733 110 0 571
"San Francisco" 7206 33 12 0 21
"San Francisco" 7206A 318 56 0 235
"San Francisco" 7207 50 9 0 30
"San Francisco" 7207A 743 160 0 532
"San Francisco" 7208 27 9 0 13
"San Francisco" 7208A 484 106 0 334
"San Francisco" 7209 17 7 0 9
"San Francisco" 7209A 562 86 0 425
"San Francisco" 7301 109 37 0 53
"San Francisco" 7301A 738 145 0 501
"San Francisco" 7302 40 7 0 20
"San Francisco" 7302A 681 139 0 500
"San Francisco" 7303 89 30 0 48
"San Francisco" 7303A 782 175 0 554
"San Francisco" 7304 76 20 0 50
"San Francisco" 7304A 771 150 0 550
"San Francisco" 7305 78 24 0 47
"San Francisco" 7305A 731 136 0 531
"San Francisco" 7306 76 24 0 41
"San Francisco" 7306A 837 157 0 607
"San Francisco" 7307 48 14 0 25
"San Francisco" 7307A 617 115 0 450
"San Francisco" 7308 84 20 0 57
"San Francisco" 7308A 510 92 0 383
"San Francisco" 7309 64 16 0 43
"San Francisco" 7309A 706 138 0 524
"San Francisco" 7311 73 13 0 50
"San Francisco" 7311A 743 146 0 547
"San Francisco" 7312 74 17 0 46
"San Francisco" 7312A 682 118 0 513
"San Francisco" 7313 60 15 0 36
"San Francisco" 7313A 824 167 0 587
"San Francisco" 7314 44 15 0 19
"San Francisco" 7314A 490 105 0 303
"San Francisco" 7315 77 22 0 48
"San Francisco" 7315A 571 137 0 382
"San Francisco" 7316 63 19 0 39
"San Francisco" 7316A 629 128 0 424
"San Francisco" 7317 53 20 0 29
"San Francisco" 7317A 684 135 0 487
"San Francisco" 7318 65 17 0 35
"San Francisco" 7318A 569 106 0 402
"San Francisco" 7319 69 16 0 46
"San Francisco" 7319A 838 143 0 630
"San Francisco" 7321 42 18 0 14
"San Francisco" 7321A 486 119 0 315
"San Francisco" 7322 49 8 0 30
"San Francisco" 7322A 630 155 0 378
"San Francisco" 7323 75 28 0 38
"San Francisco" 7323A 758 153 0 530
"San Francisco" 7324 63 18 0 32
"San Francisco" 7324A 562 115 0 395
"San Francisco" 7325 70 23 0 37
"San Francisco" 7325A 709 146 0 498
"San Francisco" 7326 61 17 0 32
"San Francisco" 7326A 683 144 0 473
"San Francisco" 7327 44 9 0 27
"San Francisco" 7327A 471 105 0 289
"San Francisco" 7328 55 12 0 28
"San Francisco" 7328A 642 130 0 383
"San Francisco" 7329 46 13 0 23
"San Francisco" 7329A 487 94 0 332
"San Francisco" 7331 107 44 0 53
"San Francisco" 7331A 761 168 0 527
"San Francisco" 7332 70 19 0 39
"San Francisco" 7332A 577 147 0 385
"San Francisco" 7333 69 16 0 47
"San Francisco" 7333A 774 146 0 563
"San Francisco" 7334 48 13 0 29
"San Francisco" 7334A 627 134 0 442
"San Francisco" 7335 57 14 0 36
"San Francisco" 7335A 740 133 0 551
"San Francisco" 7336 53 14 0 28
"San Francisco" 7336A 799 159 0 561
"San Francisco" 7337 53 16 0 28
"San Francisco" 7337A 694 155 0 481
"San Francisco" 7338 50 16 0 21
"San Francisco" 7338A 653 130 0 437
"San Francisco" 7339 63 13 0 41
"San Francisco" 7339A 594 131 0 422
"San Francisco" 7341 47 11 0 29
"San Francisco" 7341A 657 128 0 478
"San Francisco" 7342 97 24 0 57
"San Francisco" 7342A 715 131 0 523
"San Francisco" 7343 59 21 0 32
"San Francisco" 7343A 560 142 0 383
"San Francisco" 7344 72 26 0 37
"San Francisco" 7344A 808 176 0 558
"San Francisco" 7345 77 28 0 41
"San Francisco" 7345A 824 192 0 579
"San Francisco" 7346 76 20 0 44
"San Francisco" 7346A 634 160 0 428
"San Francisco" 7347 66 28 0 27
"San Francisco" 7347A 753 185 0 523
"San Francisco" 7348 72 25 0 37
"San Francisco" 7348A 643 147 0 424
"San Francisco" 7349 62 25 0 29
"San Francisco" 7349A 665 153 0 466
"San Francisco" 7501 30 6 0 20
"San Francisco" 7501A 478 64 0 375
"San Francisco" 7502 44 12 0 22
"San Francisco" 7502A 675 110 0 513
"San Francisco" 7503 55 8 0 38
"San Francisco" 7503A 634 103 0 491
"San Francisco" 7504 44 13 0 21
"San Francisco" 7504A 359 70 0 254
"San Francisco" 7505 34 9 0 18
"San Francisco" 7505A 656 90 0 501
"San Francisco" 7506 76 26 0 40
"San Francisco" 7506A 832 186 0 578
"San Francisco" 7507 82 22 0 47
"San Francisco" 7507A 671 134 0 477
"San Francisco" 7508 55 10 0 31
"San Francisco" 7508A 619 106 0 463
"San Francisco" 7509 68 19 0 39
"San Francisco" 7509A 700 130 0 516
"San Francisco" 7512 49 5 0 19
"San Francisco" 7512A 524 95 0 288
"San Francisco" 7513 64 13 0 32
"San Francisco" 7513A 602 133 0 424
"San Francisco" 7514 64 9 0 38
"San Francisco" 7514A 680 101 0 495
"San Francisco" 7515 70 19 0 42
"San Francisco" 7515A 705 128 0 517
"San Francisco" 7516 51 13 0 28
"San Francisco" 7516A 735 116 0 558
"San Francisco" 7517 51 10 0 33
"San Francisco" 7517A 722 131 0 554
"San Francisco" 7518 61 12 0 43
"San Francisco" 7518A 766 154 0 574
"San Francisco" 7519 69 23 0 40
"San Francisco" 7519A 545 106 0 412
"San Francisco" 7521 77 12 0 58
"San Francisco" 7521A 628 111 0 488
"San Francisco" 7522 47 11 0 29
"San Francisco" 7522A 649 116 0 500
"San Francisco" 7523 57 14 0 35
"San Francisco" 7523A 610 130 0 445
"San Francisco" 7524 54 7 0 38
"San Francisco" 7524A 484 90 0 370
"San Francisco" 7525 43 3 0 30
"San Francisco" 7525A 584 100 0 445
"San Francisco" 7526 45 11 0 29
"San Francisco" 7526A 821 145 0 625
"San Francisco" 7527 52 15 0 24
"San Francisco" 7527A 539 135 0 350
"San Francisco" 7529 51 14 0 30
"San Francisco" 7529A 721 151 0 526
"San Francisco" 7531 56 20 0 30
"San Francisco" 7531A 670 158 0 479
"San Francisco" 7532 64 15 0 37
"San Francisco" 7532A 684 138 0 496
"San Francisco" 7533 83 24 0 47
"San Francisco" 7533A 773 202 0 526
"San Francisco" 7534 59 14 0 38
"San Francisco" 7534A 747 170 0 534
"San Francisco" 7535 60 14 0 39
"San Francisco" 7535A 620 118 0 456
"San Francisco" 7536 71 15 0 50
"San Francisco" 7536A 689 146 0 499
"San Francisco" 7537 43 6 0 35
"San Francisco" 7537A 606 103 0 466
"San Francisco" 7538 63 12 0 47
"San Francisco" 7538A 621 110 0 469
"San Francisco" 7539 70 19 0 44
"San Francisco" 7539A 754 145 0 560
"San Francisco" 7541 54 12 0 38
"San Francisco" 7541A 628 119 0 478
"San Francisco" 7542 65 19 0 40
"San Francisco" 7542A 619 119 0 465
"San Francisco" 7543 62 17 0 39
"San Francisco" 7543A 701 108 0 549
"San Francisco" 7544 47 15 0 29
"San Francisco" 7544A 749 128 0 568
"San Francisco" 7545 58 17 0 32
"San Francisco" 7545A 721 113 0 555
"San Francisco" 7546 71 26 0 33
"San Francisco" 7546A 824 147 0 633
"San Francisco" 7547 59 16 0 39
"San Francisco" 7547A 810 193 0 568
"San Francisco" 7548 78 20 0 48
"San Francisco" 7548A 844 157 0 638
"San Francisco" 7549 57 14 0 39
"San Francisco" 7549A 697 135 0 515
"San Francisco" 7551 65 15 0 40
"San Francisco" 7551A 591 92 0 466
"San Francisco" 7552 50 5 0 44
"San Francisco" 7552A 590 80 0 470
"San Francisco" 7553 3 0 0 3
"San Francisco" 7553A 156 28 0 111
"San Francisco" 7554 59 11 0 46
"San Francisco" 7554A 695 97 0 552
"San Francisco" 7555 67 8 0 53
"San Francisco" 7555A 762 116 0 614
"San Francisco" 7556 66 13 0 47
"San Francisco" 7556A 867 91 0 728
"San Francisco" 7601 63 18 0 35
"San Francisco" 7601A 448 110 0 299
"San Francisco" 7602 61 12 0 38
"San Francisco" 7602A 569 147 0 377
"San Francisco" 7603 62 20 0 35
"San Francisco" 7603A 575 149 0 384
"San Francisco" 7604 86 29 0 43
"San Francisco" 7604A 642 194 0 398
"San Francisco" 7605 69 14 0 33
"San Francisco" 7605A 436 96 0 293
"San Francisco" 7606 62 19 0 36
"San Francisco" 7606A 584 159 0 376
"San Francisco" 7607 72 21 0 32
"San Francisco" 7607A 629 136 0 420
"San Francisco" 7608 38 9 0 24
"San Francisco" 7608A 232 68 0 136
"San Francisco" 7609 55 11 0 37
"San Francisco" 7609A 512 103 0 330
"San Francisco" 7611 52 10 0 36
"San Francisco" 7611A 515 96 0 367
"San Francisco" 7612 13 3 0 8
"San Francisco" 7612A 408 97 0 274
"San Francisco" 7613 81 15 0 51
"San Francisco" 7613A 584 154 0 377
"San Francisco" 7614 45 12 0 23
"San Francisco" 7614A 586 152 0 383
