COUNTY AREA TOTAL DEM REP LIB GRN AIP PAF
COUNTY AREA TOTAL Biden Trump Jorgensen Hawkins DeLaFuente LaRiva
Orange 69124 17 5 12 0 0 0 0
Orange 69125 0 0 0 0 0 0 0
Orange 69126 0 0 0 0 0 0 0
Orange 69127 0 0 0 0 0 0 0
Orange 69141 0 0 0 0 0 0 0
Orange 70075 0 0 0 0 0 0 0
Orange 70076 0 0 0 0 0 0 0
Orange 70079 0 0 0 0 0 0 0
Orange 70080 0 0 0 0 0 0 0
Orange 70085 0 0 0 0 0 0 0
Orange 70087 833 440 356 16 6 3 0
Orange 70089 319 147 156 6 3 0 1
Orange 70092 0 0 0 0 0 0 0
Orange 70093 0 0 0 0 0 0 0
Orange 70096 0 0 0 0 0 0 0
Orange 70111 0 0 0 0 0 0 0
Orange 70112 5 1 4 0 0 0 0
Orange 70114 0 0 0 0 0 0 0
Orange 70115 0 0 0 0 0 0 0
Orange 70116 0 0 0 0 0 0 0
Orange 70117 13 6 7 0 0 0 0
Orange 70118 2 2 0 0 0 0 0
Orange 70119 0 0 0 0 0 0 0
Orange 70120 0 0 0 0 0 0 0
Orange 70121 0 0 0 0 0 0 0
Orange 70122 0 0 0 0 0 0 0
Orange 70123 0 0 0 0 0 0 0
Orange 70124 0 0 0 0 0 0 0
Orange 70125 0 0 0 0 0 0 0
Orange 70126 0 0 0 0 0 0 0
Orange 70127 0 0 0 0 0 0 0
Orange 70128 0 0 0 0 0 0 0
Orange 70133 0 0 0 0 0 0 0
Orange 70134 0 0 0 0 0 0 0
Orange 70135 0 0 0 0 0 0 0
Orange 70136 0 0 0 0 0 0 0
Orange 7092 441 302 126 2 1 5 1
Orange 7093 117 86 24 3 2 1 1
Orange 7094 368 207 146 6 1 0 1
Orange 7095 163 96 67 0 0 0 0
Orange 7098 406 261 126 5 1 0 1
Orange 7101 1067 751 289 8 3 6 3
Orange 7104 635 434 179 5 6 2 3
Orange 7106 808 433 356 7 2 3 2
Orange 7108 1449 905 515 9 5 3 2
Orange 7109 820 495 292 7 3 5 2
Orange 7110 1012 583 402 7 9 5 0
Orange 7112 2033 1310 659 20 8 5 3
Orange 71120 1923 1244 617 17 14 4 13
Orange 71121 732 471 246 5 3 1 1
Orange 71125 34 19 14 0 0 0 0
Orange 71126 0 0 0 0 0 0 0
Orange 71127 646 425 194 11 2 5 1
Orange 7120 296 152 136 3 1 1 0
Orange 7121 300 157 135 2 0 0 2
Orange 7122 1431 737 652 13 8 4 3
Orange 71229 0 0 0 0 0 0 0
Orange 7123 497 288 193 2 3 4 1
Orange 71231 1453 748 646 24 4 0 2
Orange 71232 711 525 157 9 5 1 4
Orange 71237 0 0 0 0 0 0 0
Orange 71239 1857 1190 605 16 1 7 8
Orange 7124 280 165 105 1 1 2 2
Orange 71240 2141 1267 788 31 12 7 7
Orange 71245 1831 962 791 24 8 3 4
Orange 71247 74 38 29 1 0 0 0
Orange 7125 84 56 23 4 0 0 0
Orange 71253 0 0 0 0 0 0 0
Orange 71256 14 4 9 0 0 0 0
Orange 71258 1075 658 366 17 6 7 4
Orange 71259 0 0 0 0 0 0 0
Orange 7126 1395 754 592 16 7 4 4
Orange 71262 1675 990 620 23 9 5 4
Orange 71263 931 507 386 10 3 1 3
Orange 71264 1001 537 416 9 3 2 2
Orange 71266 2137 1161 896 28 6 9 2
Orange 71269 1237 730 466 15 4 4 1
Orange 7127 206 97 102 3 1 2 1
Orange 71270 2755 1683 974 24 14 3 6
Orange 71271 0 0 0 0 0 0 0
Orange 71272 18 13 4 0 0 0 0
Orange 71283 1315 930 345 11 6 5 3
Orange 71284 1036 565 429 14 2 5 1
Orange 71285 701 466 207 7 6 5 5
Orange 7129 234 120 102 3 1 1 0
Orange 7130 25 18 4 1 0 1 0
Orange 7131 354 200 133 9 4 1 5
Orange 7133 199 109 81 3 0 3 0
Orange 7134 513 333 164 4 3 1 1
Orange 71347 0 0 0 0 0 0 0
Orange 71349 0 0 0 0 0 0 0
Orange 7135 523 242 263 3 3 1 0
Orange 71350 839 608 203 7 4 3 6
Orange 71356 0 0 0 0 0 0 0
Orange 71357 1855 1121 665 29 7 4 5
Orange 7136 31 15 15 0 0 0 1
Orange 71361 1168 587 520 19 8 5 1
Orange 71362 15 9 5 0 0 0 0
Orange 71364 507 336 158 5 1 1 1
Orange 71368 1551 959 504 28 7 7 2
Orange 7137 242 125 112 1 0 1 0
Orange 71370 1818 1018 720 22 6 10 8
Orange 71378 0 0 0 0 0 0 0
Orange 7138 1023 520 475 10 2 5 6
Orange 71380 133 61 67 1 2 0 0
Orange 71381 2099 1264 757 25 11 3 0
Orange 7139 91 58 29 0 1 1 1
Orange 7140 677 339 316 9 3 1 4
Orange 71401 0 0 0 0 0 0 0
Orange 71402 0 0 0 0 0 0 0
Orange 71403 0 0 0 0 0 0 0
Orange 71404 0 0 0 0 0 0 0
Orange 71405 0 0 0 0 0 0 0
Orange 71406 0 0 0 0 0 0 0
Orange 71407 0 0 0 0 0 0 0
Orange 71408 0 0 0 0 0 0 0
Orange 7142 1 0 1 0 0 0 0
Orange 7145 635 320 295 6 1 2 5
Orange 7146 306 151 153 0 0 0 0
Orange 7147 353 204 140 3 2 0 2
Orange 7148 42 27 14 1 0 0 0
Orange 7149 871 441 403 5 5 0 3
Orange 7151 754 412 319 9 2 2 0
Orange 7152 1206 605 562 13 4 0 0
Orange 7158 543 290 246 2 2 0 1
Orange 7159 622 294 312 2 5 0 1
Orange 7161 334 164 158 4 2 0 1
Orange 7166 2358 1300 972 26 16 11 4
Orange 7167 2327 1257 992 25 10 2 6
Orange 7169 0 0 0 0 0 0 0
Orange 7170 553 283 244 8 1 1 6
Orange 7172 246 185 57 1 1 1 1
Orange 7174 730 410 302 4 1 4 1
Orange 7176 1316 680 594 11 5 5 3
Orange 7177 9 8 1 0 0 0 0
Orange 7180 511 247 249 2 2 3 0
Orange 7181 55 34 20 1 0 0 0
Orange 7182 2115 1138 898 20 11 11 6
Orange 7183 1 1 0 0 0 0 0
Orange 7184 544 266 267 2 0 0 0
Orange 7185 371 234 121 2 4 5 3
Orange 7186 304 168 133 2 0 0 0
Orange 7187 137 60 71 1 0 3 0
Orange 72080 0 0 0 0 0 0 0
Orange 72081 211 89 107 5 1 1 1
Orange 72085 0 0 0 0 0 0 0
Orange 72087 0 0 0 0 0 0 0
Orange 72091 2356 962 1262 34 10 10 0
Orange 72093 269 81 170 7 1 0 2
Orange 72096 2224 1007 1110 26 2 6 3
Orange 72098 0 0 0 0 0 0 0
Orange 72100 370 158 197 5 2 3 1
Orange 72110 0 0 0 0 0 0 0
Orange 72120 36 11 22 0 0 0 1
Orange 72121 402 206 182 2 3 3 0
Orange 72122 413 193 206 6 0 0 2
Orange 72197 1936 886 963 35 4 3 4
Orange 72199 35 16 17 0 0 1 0
Orange 72254 2154 975 1066 38 11 9 3
Orange 72255 2160 1105 953 31 13 8 2
Orange 72256 1348 568 706 24 4 10 0
Orange 72269 617 265 324 7 2 2 1
Orange 72272 1056 477 530 19 0 5 2
Orange 72312 305 123 165 6 4 2 0
Orange 72314 1833 832 936 27 2 7 2
Orange 72318 1080 555 474 16 3 1 4
Orange 72321 563 256 283 10 3 1 1
Orange 75110 1195 437 704 13 3 6 1
Orange 75112 0 0 0 0 0 0 0
Orange 75113 322 130 182 2 0 0 0
Orange 75114 1308 449 803 16 2 4 0
Orange 75115 7 0 7 0 0 0 0
Orange 75116 940 366 531 15 2 4 1
Orange 75117 100 42 55 0 0 0 0
Orange 75120 2 0 2 0 0 0 0
Orange 75121 64 19 39 4 1 0 0
Orange 75122 316 130 172 4 0 3 0
Orange SOV_AD00 0 0 0 0 0 0 0
Orange SOV_AD55 0 0 0 0 0 0 0
Orange SOV_AD65 0 0 0 0 0 0 0
Orange SOV_AD68 0 0 0 0 0 0 0
Orange SOV_AD69 0 0 0 0 0 0 0
Orange SOV_AD72 0 0 0 0 0 0 0
Orange SOV_AD73 0 0 0 0 0 0 0
Orange SOV_AD74 0 0 0 0 0 0 0
Orange SOV_BE00 0 0 0 0 0 0 0
Orange SOV_BE04 0 0 0 0 0 0 0
Orange SOV_CD00 0 0 0 0 0 0 0
Orange SOV_CD38 0 0 0 0 0 0 0
Orange SOV_CD39 0 0 0 0 0 0 0
Orange SOV_CD45 0 0 0 0 0 0 0
Orange SOV_CD46 0 0 0 0 0 0 0
Orange SOV_CD47 0 0 0 0 0 0 0
Orange SOV_CD48 0 0 0 0 0 0 0
Orange SOV_CD49 0 0 0 0 0 0 0
Orange SOV_SD00 0 0 0 0 0 0 0
Orange SOV_SD29 0 0 0 0 0 0 0
Orange SOV_SD32 0 0 0 0 0 0 0
Orange SOV_SD34 0 0 0 0 0 0 0
Orange SOV_SD36 0 0 0 0 0 0 0
Orange SOV_SD37 0 0 0 0 0 0 0
Placer 160601 891 424 422 18 1 3 0
Placer 160603 4701 2249 2227 99 21 16 11
Placer 160609 3789 1784 1823 77 23 11 2
Placer 160610 8585 3935 4303 153 15 14 12
Placer 160615 7946 4068 3590 124 22 23 8
Placer 160618 324 139 168 10 0 0 1
Placer 160623 302 154 137 5 1 2 0
Placer 160624 7234 3262 3699 89 23 20 5
Placer 160632 9328 4479 4524 120 27 24 11
Placer 160644 6539 3262 3041 105 19 15 11
Placer 160652 1004 420 543 11 2 2 0
Placer 160655 541 217 306 9 4 1 0
Placer 161001 231 61 162 0 1 0 1
Placer 161003 546 233 298 5 0 1 0
Placer 161005 2882 1300 1471 37 10 4 3
Placer 251401 1 0 1 0 0 0 0
Placer 260301 5931 2521 3158 117 22 17 12
Placer 260303 7291 2977 4080 72 15 20 6
Placer 260308 7255 3557 3541 36 6 7 4
Placer 260322 3969 1627 2160 87 10 14 13
Placer 260325 5408 2123 3053 114 16 13 7
Placer 260501 8910 4353 4139 157 27 21 12
Placer 260508 5090 2321 2521 109 23 6 6
Placer 260601 0 0 0 0 0 0 0
Placer 261001 89 13 74 2 0 0 0
Placer 261002 31 8 19 4 0 0 0
Placer 261003 27 4 21 0 0 1 0
Placer 261102 1208 325 844 24 3 2 1
Placer 261103 1392 353 981 24 3 6 2
Placer 261207 943 229 681 16 5 2 0
Placer 261310 864 248 574 19 2 6 2
Placer 261323 284 118 159 1 2 1 1
Placer 261330 0 0 0 0 0 0 0
Placer 261331 0 0 0 0 0 0 0
Placer 261332 6 0 6 0 0 0 0
Placer 261333 0 0 0 0 0 0 0
Placer 312201 3014 1275 1607 53 11 9 6
Placer 312208 122 46 72 0 0 1 0
Placer 350101 0 0 0 0 0 0 0
Placer 351701 1007 323 635 24 5 2 3
Placer 351801 1717 677 962 35 8 6 3
Placer 351901 61 29 29 0 1 0 0
Placer 351903 1063 363 659 14 7 5 1
Placer 352103 0 0 0 0 0 0 0
Placer 352105 292 100 180 4 2 1 2
Placer 352106 589 216 345 13 2 4 2
Placer 352107 206 64 137 0 2 0 1
Placer 352129 130 35 89 1 0 0 0
Placer 360401 161 40 109 2 0 0 0
Placer 360402 4050 1390 2478 94 4 7 5
Placer 360404 20 6 14 0 0 0 0
Placer 360410 156 57 87 5 0 1 0
Placer 360501 8514 3728 4440 156 28 18 13
Placer 360505 984 421 515 22 6 1 1
Placer 360506 85 36 44 4 1 0 0
Placer 360512 8371 3650 4356 143 25 25 14
Placer 360523 8052 3651 4065 146 25 19 8
Placer 361301 23 5 18 0 0 0 0
Placer 361501 2277 680 1476 54 7 7 5
Placer 361503 1613 623 908 32 4 6 2
Placer 361504 139 64 68 5 0 0 0
Placer 361510 116 38 77 0 0 0 0
Placer 361511 2352 827 1439 40 4 6 3
Placer 361712 140 37 95 4 2 1 0
Placer 361801 149 48 90 7 1 1 0
Placer 460601 6496 3082 3134 111 25 16 13
Placer 460604 187 83 90 8 3 0 0
Placer 460607 5698 2379 3085 86 15 11 9
Placer 460619 2838 1363 1337 56 8 11 2
Placer 460622 1726 874 792 16 6 3 2
Placer 460625 9286 4342 4569 151 40 20 17
Placer 460626 1295 640 604 21 2 3 2
Placer 460631 0 0 0 0 0 0 0
Placer 460633 0 0 0 0 0 0 0
Placer 460637 3861 1893 1797 71 17 16 7
Placer 460642 0 0 0 0 0 0 0
Placer 462301 532 186 332 2 0 2 0
Placer 462305 0 0 0 0 0 0 0
Placer 462308 438 161 257 6 5 1 1
Placer 462401 9210 4015 4783 158 30 23 10
Placer 462409 0 0 0 0 0 0 0
Placer 462413 2491 1023 1339 36 5 12 1
Placer 462415 2301 929 1284 38 5 2 3
Placer 462419 310 105 196 5 0 0 0
Placer 510101 0 0 0 0 0 0 0
Placer 510102 6 5 1 0 0 0 0
Placer 510201 996 436 516 21 3 4 3
Placer 512201 28 10 16 0 0 0 0
Placer 512501 3977 1715 2119 43 17 13 8
Placer 512509 1571 654 837 34 6 1 6
Placer 512511 4048 1651 2220 74 13 7 2
Placer 512513 1235 446 726 27 6 7 4
Placer 512518 20 2 18 0 0 0 0
Placer 512527 481 188 268 12 1 1 1
Placer 512529 831 316 477 17 0 2 0
Placer 512533 0 0 0 0 0 0 0
Placer 512601 14 6 8 0 0 0 0
Placer 512602 307 103 190 6 0 2 0
Placer 512603 3667 1112 2438 50 10 6 2
Placer 512608 2 1 1 0 0 0 0
Placer 512716 0 0 0 0 0 0 0
Placer 512717 3583 1295 2160 49 10 9 7
Placer 512801 0 0 0 0 0 0 0
Placer 512803 983 453 499 12 5 0 2
Placer 512811 0 0 0 0 0 0 0
Placer 512901 3170 1162 1883 57 8 5 4
Placer 512906 0 0 0 0 0 0 0
Placer 513001 37 17 20 0 0 0 0
Placer 513201 256 176 65 6 1 1 0
Placer 513203 625 465 139 9 1 3 0
Placer 513301 3750 2764 850 41 23 12 9
Placer 513614 3005 2261 638 34 17 8 6
Placer 513617 156 118 35 2 0 0 0
Placer 513801 161 138 20 2 1 0 0
Placer 513808 0 0 0 0 0 0 0
Placer 513902 2 1 1 0 0 0 0
Placer 550101 8785 4455 3921 159 44 19 15
Placer 550105 17 0 17 0 0 0 0
Placer 550112 136 63 62 6 0 0 0
Placer 551901 12 3 9 0 0 0 0
Placer 552201 4 4 0 0 0 0 0
Placer 562201 362 132 211 6 0 0 0
Placer 562205 645 212 410 7 2 0 3
Placer 562501 0 0 0 0 0 0 0
Placer 562503 404 138 254 5 2 1 1
Placer 562505 67 23 42 2 0 0 0
Placer 562506 178 76 98 0 0 0 0
Placer Sierra 180 0 0 0 0 0 0
Placer SOV_AD00 0 0 0 0 0 0 0
Placer SOV_AD01 0 0 0 0 0 0 0
Placer SOV_AD05 0 0 0 0 0 0 0
Placer SOV_AD06 0 0 0 0 0 0 0
Placer SOV_BE00 0 0 0 0 0 0 0
Placer SOV_BE01 0 0 0 0 0 0 0
Placer SOV_CD00 0 0 0 0 0 0 0
Placer SOV_CD01 0 0 0 0 0 0 0
Placer SOV_CD04 0 0 0 0 0 0 0
Placer SOV_SD00 0 0 0 0 0 0 0
Placer SOV_SD01 0 0 0 0 0 0 0
Placer SOV_SD04 0 0 0 0 0 0 0
Plumas 1 262 41 212 4 2 0 1
Plumas 10 366 165 184 10 1 2 0
Plumas 11 574 217 338 6 4 2 1
Plumas 12 445 150 274 8 2 1 2
Plumas 13 838 362 446 10 1 3 2
Plumas 14 833 345 464 4 3 1 1
Plumas 15 326 132 180 4 1 0 2
Plumas 16 593 253 312 7 2 2 3
Plumas 17 745 305 412 12 2 2 0
Plumas 18 472 217 230 10 2 2 3
Plumas 19 311 146 151 5 1 3 1
Plumas 2 405 117 279 5 0 0 0
Plumas 20 469 250 203 4 4 2 1
Plumas 21 429 270 148 4 2 1 0
Plumas 22 152 54 95 2 0 1 0
Plumas 23 428 184 230 7 1 0 1
Plumas 24 183 76 102 3 1 0 0
Plumas 25 583 217 333 10 6 2 3
Plumas 26 440 134 295 4 0 2 0
Plumas 27 690 218 454 5 1 0 0
Plumas 28 663 188 451 8 1 3 3
Plumas 29 548 173 364 6 0 0 0
Plumas 3 205 94 104 4 0 0 1
Plumas 4 17 6 11 0 0 0 0
Plumas 5 189 104 77 5 0 0 0
Plumas 6 81 55 18 2 1 2 0
Plumas 7 100 55 37 4 0 0 2
Plumas 8 51 27 23 0 1 0 0
Plumas 9 24 6 18 0 0 0 0
Plumas SOV_AD00 0 0 0 0 0 0 0
Plumas SOV_AD01 0 0 0 0 0 0 0
Plumas SOV_BE00 0 0 0 0 0 0 0
Plumas SOV_BE01 0 0 0 0 0 0 0
Plumas SOV_CD00 0 0 0 0 0 0 0
Plumas SOV_CD01 0 0 0 0 0 0 0
Plumas SOV_SD00 0 0 0 0 0 0 0
Plumas SOV_SD01 0 0 0 0 0 0 0
Riverside 11103 2404 1754 534 22 18 11 19
Riverside 11112 816 570 211 10 8 2 0
Riverside 11205 4440 3336 892 35 17 19 27
Riverside 11220 5297 3533 1515 73 29 19 20
Riverside 11223 0 0 0 0 0 0 0
Riverside 11225 6399 3730 2370 73 25 27 15
Riverside 11233 1 1 0 0 0 0 0
Riverside 11239 1 1 0 0 0 0 0
Riverside 11305 7292 3679 3309 74 15 25 13
Riverside 11312 1553 649 833 24 3 2 0
Riverside 11402 1764 1211 465 15 11 7 11
Riverside 11406 1947 821 1033 33 5 3 4
Riverside 11416 5666 2765 2618 71 17 17 10
Riverside 11421 9332 4352 4625 104 28 36 23
Riverside 11432 4732 2274 2269 53 19 18 5
Riverside 11503 1080 604 423 12 7 3 4
Riverside 11508 5526 3170 2101 61 33 31 26
Riverside 11510 209 98 94 9 0 1 0
Riverside 11519 676 279 371 5 3 3 1
Riverside 11520 476 265 194 4 2 1 1
Riverside 11522 1217 712 476 4 5 3 5
Riverside 11523 3016 1532 1363 28 20 15 4
Riverside 11526 2560 1370 1090 13 10 9 9
Riverside 11536 3 0 3 0 0 0 0
Riverside 11605 6619 4341 1987 85 29 22 22
Riverside 11608 0 0 0 0 0 0 0
Riverside 11611 0 0 0 0 0 0 0
Riverside 11613 7246 4316 2632 76 24 28 27
Riverside 11620 240 153 77 5 1 0 0
Riverside 11623 487 191 284 3 0 1 2
Riverside 11625 16 5 11 0 0 0 0
Riverside 11631 226 145 74 1 1 1 1
Riverside 11633 37 21 15 0 0 1 0
Riverside 11709 6634 3757 2563 78 30 24 31
Riverside 11715 5240 3067 1955 58 25 19 17
Riverside 11721 0 0 0 0 0 0 0
Riverside 11803 11 6 4 0 1 0 0
Riverside 11806 143 68 73 0 0 0 0
Riverside 11820 174 80 89 0 2 0 0
Riverside 11821 65 22 42 1 0 0 0
Riverside 11861 2608 1243 1260 32 6 13 1
Riverside 11863 0 0 0 0 0 0 0
Riverside 11871 3481 1485 1854 38 12 12 10
Riverside 11903 0 0 0 0 0 0 0
Riverside 11904 15 8 4 1 1 0 0
Riverside 11907 1119 383 700 12 4 3 3
Riverside 11908 7 5 2 0 0 0 0
Riverside 11911 17 4 12 0 1 0 0
Riverside 11915 840 222 592 7 1 0 0
Riverside 11919 896 391 476 1 4 2 2
Riverside 11920 3916 1851 1954 28 8 9 5
Riverside 11930 4726 1822 2718 55 11 17 8
Riverside 11943 504 228 258 5 1 4 1
Riverside 11945 462 192 245 5 2 4 2
Riverside 11948 856 338 483 5 5 3 3
Riverside 11949 697 353 320 5 2 2 1
Riverside 11954 1509 948 484 11 8 9 16
Riverside 11959 2505 1639 765 18 10 19 10
Riverside 11960 12 5 7 0 0 0 0
Riverside 11964 49 23 22 1 0 0 0
Riverside 11967 86 48 31 1 2 0 2
Riverside 11970 0 0 0 0 0 0 0
Riverside 11971 0 0 0 0 0 0 0
Riverside 11972 0 0 0 0 0 0 0
Riverside 11975 0 0 0 0 0 0 0
Riverside 11980 252 118 125 0 0 1 0
Riverside 12101 2386 1120 1178 19 10 18 4
Riverside 12106 0 0 0 0 0 0 0
Riverside 12108 1038 482 520 9 6 2 3
Riverside 12109 311 128 168 2 1 3 1
Riverside 12112 340 141 183 1 2 0 1
Riverside 12203 0 0 0 0 0 0 0
Riverside 12205 2021 818 1122 20 10 1 4
Riverside 12206 0 0 0 0 0 0 0
Riverside 12208 2592 1385 1120 21 6 14 1
Riverside 12220 985 529 426 7 1 6 3
Riverside 12223 408 202 199 1 0 1 2
Riverside 12309 5882 2753 2863 66 17 14 24
Riverside 12318 123 51 69 0 0 1 0
Riverside 12320 2417 1077 1133 18 6 5 2
Riverside 12404 2434 1190 1144 21 3 4 3
Riverside 12408 1777 897 817 17 6 4 7
Riverside 12500 0 0 0 0 0 0 0
Riverside 12502 4050 2194 1677 56 14 18 15
Riverside 12508 0 0 0 0 0 0 0
Riverside 12509 687 336 333 5 2 2 2
Riverside 12603 907 379 511 2 1 5 1
Riverside 12604 3018 1499 1414 27 6 4 10
Riverside 12649 30 14 15 1 0 0 0
Riverside 12650 212 112 93 1 0 3 0
Riverside 12657 0 0 0 0 0 0 0
Riverside 12660 166 94 69 0 0 0 0
Riverside 12661 27 14 12 0 0 0 0
Riverside 12664 5887 2866 2849 50 10 9 7
Riverside 12710 3528 1628 1778 45 10 7 4
Riverside 12750 0 0 0 0 0 0 0
Riverside 12756 400 121 263 5 0 0 0
Riverside 12849 0 0 0 0 0 0 0
Riverside 12850 21 9 12 0 0 0 0
Riverside 12851 1029 529 470 10 1 5 1
Riverside 12900 1 0 1 0 0 0 0
Riverside 12901 265 132 119 3 2 1 3
Riverside 12919 3 0 3 0 0 0 0
Riverside 12920 0 0 0 0 0 0 0
Riverside 12921 1 0 1 0 0 0 0
Riverside 12922 157 50 106 0 0 0 0
Riverside 13007 696 168 505 4 1 2 0
Riverside 13021 6460 1487 4793 52 8 7 5
Riverside 14105 1548 597 896 20 4 5 13
Riverside 14108 1048 535 474 10 8 1 1
Riverside 14207 2838 1031 1708 35 4 4 11
Riverside 14209 28 11 17 0 0 0 0
Riverside 14218 243 103 126 2 2 0 4
Riverside 14307 3852 1403 2320 41 8 14 7
Riverside 14400 874 323 523 4 3 2 4
Riverside 14403 2194 780 1331 30 6 3 10
Riverside 14503 4380 1719 2507 49 15 13 4
Riverside 14799 235 153 70 3 4 0 2
Riverside 14804 2847 1289 1442 25 13 8 8
Riverside 14850 83 29 52 0 0 0 1
Riverside 14852 13 5 8 0 0 0 0
Riverside 14901 625 263 330 7 1 2 2
Riverside 14902 1182 452 689 14 8 6 0
Riverside 14904 21 5 16 0 0 0 0
Riverside 14909 310 144 148 5 1 2 0
Riverside 14910 29 7 21 1 0 0 0
Riverside 15810 731 204 517 4 0 0 0
Riverside 15820 0 0 0 0 0 0 0
Riverside 15842 1 1 0 0 0 0 0
Riverside 15843 0 0 0 0 0 0 0
Riverside 15844 19 16 3 0 0 0 0
Riverside 15846 1569 1084 413 9 15 4 10
Riverside 15852 377 90 278 3 0 0 0
Riverside 15853 12 8 4 0 0 0 0
Riverside 15855 75 56 16 0 0 1 0
Riverside 15856 50 32 16 0 0 0 1
Riverside 15858 9 6 3 0 0 0 0
Riverside 15860 318 215 81 4 0 3 5
Riverside 15865 0 0 0 0 0 0 0
Riverside 15869 49 32 16 0 0 0 0
Riverside 15877 684 303 350 12 1 1 3
Riverside 15880 0 0 0 0 0 0 0
Riverside 18600 106 36 66 3 0 0 0
Riverside 18602 1907 487 1347 19 3 4 0
Riverside 18612 1169 379 742 20 1 1 2
Riverside 18613 30 4 26 0 0 0 0
Riverside 18614 102 28 72 0 0 1 0
Riverside 18615 18 11 6 0 1 0 0
Riverside 20102 0 0 0 0 0 0 0
Riverside 20103 0 0 0 0 0 0 0
Riverside 20107 4124 2285 1648 52 16 13 19
Riverside 20115 2122 1181 860 11 4 11 6
Riverside 20204 6925 3526 3140 70 29 16 12
Riverside 20216 1327 794 465 21 7 6 4
Riverside 20218 618 342 256 6 1 1 1
Riverside 20222 1181 736 401 12 5 3 5
Riverside 20300 43 16 26 0 0 0 0
Riverside 20301 107 78 28 0 0 0 0
Riverside 20306 2730 1697 922 27 5 10 9
Riverside 20308 5180 2672 2310 44 14 20 17
Riverside 20400 1170 651 477 8 5 3 3
Riverside 20407 140 83 55 0 2 0 0
Riverside 20408 0 0 0 0 0 0 0
Riverside 20410 7 6 1 0 0 0 0
Riverside 20412 3 0 3 0 0 0 0
Riverside 20415 2523 1886 497 36 11 18 24
Riverside 20418 76 54 20 0 0 0 0
Riverside 20419 1066 780 257 5 4 4 2
Riverside 20508 1872 875 921 22 6 3 4
Riverside 20511 5834 3330 2248 73 16 27 20
Riverside 20512 63 39 22 0 0 1 1
Riverside 20515 0 0 0 0 0 0 0
Riverside 20518 43 15 24 1 0 1 0
Riverside 20520 0 0 0 0 0 0 0
Riverside 20526 3 0 3 0 0 0 0
Riverside 20800 0 0 0 0 0 0 0
Riverside 20801 0 0 0 0 0 0 0
Riverside 20802 0 0 0 0 0 0 0
Riverside 20803 0 0 0 0 0 0 0
Riverside 20806 0 0 0 0 0 0 0
Riverside 20807 0 0 0 0 0 0 0
Riverside 20808 0 0 0 0 0 0 0
Riverside 21107 8235 4939 2908 102 52 28 30
Riverside 21117 4817 3164 1466 55 20 14 17
Riverside 21131 51 33 16 2 0 0 0
Riverside 21302 1829 1102 636 21 5 5 10
Riverside 21314 7415 4105 2951 105 27 28 23
Riverside 21315 2709 1607 993 27 11 15 13
Riverside 21500 623 368 220 13 2 7 3
Riverside 21501 28 16 12 0 0 0 0
Riverside 21503 1718 983 662 29 8 6 3
Riverside 21703 4295 2598 1508 67 6 10 20
Riverside 21800 452 259 166 5 3 5 3
Riverside 21981 3042 1796 1124 27 18 6 17
Riverside 21987 5 1 4 0 0 0 0
Riverside 22100 0 0 0 0 0 0 0
Riverside 22105 3199 1763 1336 31 5 10 3
Riverside 22108 1456 822 568 10 12 8 6
Riverside 22109 843 515 302 6 2 3 1
Riverside 22201 6450 3301 2928 48 16 23 16
Riverside 22301 3127 1698 1261 25 11 12 10
Riverside 22306 2066 1126 875 10 10 6 2
Riverside 22403 5812 3149 2454 51 19 16 14
Riverside 22502 7777 3966 3552 60 15 23 10
Riverside 22851 49 36 13 0 0 0 0
Riverside 22854 1 0 1 0 0 0 0
Riverside 22856 818 591 191 10 1 4 2
Riverside 22857 634 391 222 6 2 1 2
Riverside 22858 2112 1226 803 28 11 8 5
Riverside 22861 0 0 0 0 0 0 0
Riverside 22868 234 145 70 8 1 2 2
Riverside 22872 0 0 0 0 0 0 0
Riverside 22873 3 0 3 0 0 0 0
Riverside 22921 1600 737 788 26 4 3 6
Riverside 22923 0 0 0 0 0 0 0
Riverside 22925 180 64 113 2 0 0 0
Riverside 22926 0 0 0 0 0 0 0
Riverside 22930 712 327 362 8 5 3 1
Riverside 23004 7091 2072 4783 81 21 17 10
Riverside 23023 5393 1682 3513 72 17 6 12
Riverside 23026 0 0 0 0 0 0 0
Riverside 24804 3 0 2 0 1 0 0
Riverside 24805 45 12 33 0 0 0 0
Riverside 24806 0 0 0 0 0 0 0
Riverside 24820 0 0 0 0 0 0 0
Riverside 24825 936 438 455 18 2 1 1
Riverside 24826 301 187 102 8 0 0 1
Riverside 24830 7 1 5 1 0 0 0
Riverside 24831 0 0 0 0 0 0 0
Riverside 24832 0 0 0 0 0 0 0
Riverside 24833 0 0 0 0 0 0 0
Riverside 24835 8 0 7 0 0 0 0
Riverside 24836 0 0 0 0 0 0 0
Riverside 25106 7144 3923 2908 92 24 23 22
Riverside 25110 3120 1822 1174 41 13 11 5
Riverside 25118 2510 1267 1145 42 13 9 2
Riverside 25120 37 28 7 0 1 0 0
Riverside 25124 267 113 140 3 1 0 4
Riverside 25126 0 0 0 0 0 0 0
Riverside 25204 5435 2664 2549 61 21 20 19
Riverside 25209 616 389 187 16 1 4 5
Riverside 25219 6170 3655 2232 77 31 34 20
Riverside 25308 6404 3747 2326 102 27 37 29
Riverside 25314 3235 1674 1403 45 11 8 7
Riverside 25321 1020 506 472 12 1 4 0
