COUNTY AREA TOTAL DEM REP LIB GRN IA IND1 IND2 SAL SWP Writein
COUNTY AREA TOTAL Biden Trump Jorgensen Hawkins DeLaFuente West Pierce Riva Kennedy Writein
"St. Louis" "VERMILION LAKE TWP." 193 97 96 0 0 0 0 0 0 0 0
"St. Louis" "VIRGINIA P-1" 1013 509 479 15 2 1 2 1 0 1 3
"St. Louis" "VIRGINIA P-2" 815 386 400 17 3 3 4 1 0 0 1
"St. Louis" "VIRGINIA P-3" 665 383 269 5 2 0 4 0 0 1 1
"St. Louis" "VIRGINIA P-4" 807 418 375 10 0 1 2 0 0 0 1
"St. Louis" "VIRGINIA P-5" 972 438 517 7 4 0 2 2 0 0 2
"St. Louis" "WAASA TWP." 150 64 81 2 0 0 2 0 1 0 0
"St. Louis" "AURORA P-1" 946 452 469 11 2 1 4 5 0 0 2
"St. Louis" "WHITE TWP. P-2" 488 165 306 9 2 0 1 3 0 0 2
"St. Louis" "WHITE TWP. P-3" 455 198 249 7 0 1 0 0 0 0 0
"St. Louis" "WILLOW VALLEY TWP." 66 23 42 1 0 0 0 0 0 0 0
"St. Louis" WINTON 107 37 68 2 0 0 0 0 0 0 0
"St. Louis" "WUORI TWP." 382 173 199 4 1 3 1 1 0 0 0
"St. Louis" "UNORG. PRCT. 17" 164 89 72 1 0 0 0 1 0 0 1
"St. Louis" "KABETOGAMA TWP" 108 37 71 0 0 0 0 0 0 0 0
Scott "BELLE PLAINE" 3993 1404 2473 72 16 5 12 3 0 0 8
Scott "BELLE PLAINE TWP." 621 166 446 6 2 1 0 0 0 0 0
Scott "BLAKELEY TWP." 309 73 229 3 2 0 0 2 0 0 0
Scott "CEDAR LAKE TWP." 2120 661 1419 28 2 2 2 4 0 0 2
Scott "CREDIT RIVER TWP." 3637 1252 2325 24 7 8 5 7 0 0 9
Scott "ELKO NEW MARKET" 2765 946 1774 28 3 4 0 3 1 0 6
Scott "HELENA TWP." 1215 343 838 22 3 1 6 2 0 0 0
Scott "JACKSON TWP." 678 316 339 13 2 0 2 1 1 0 4
Scott "JORDAN P-1" 2307 926 1335 26 4 2 1 6 1 0 6
Scott "JORDAN P-2" 1189 475 673 16 10 6 7 0 0 0 2
Scott "LOUISVILLE TWP." 858 286 555 13 1 0 1 0 0 0 2
Scott "NEW MARKET TWP." 2570 828 1696 15 8 2 4 4 0 0 13
Scott "NEW PRAGUE P-2" 2732 1031 1652 20 7 4 6 7 1 2 2
Scott "PRIOR LAKE P-1" 1661 764 872 8 3 5 0 3 1 0 5
Scott "PRIOR LAKE P-2" 1660 794 825 18 6 8 3 2 0 0 4
Scott "PRIOR LAKE P-3" 2630 1284 1281 33 10 7 4 7 1 0 3
Scott "PRIOR LAKE P-4" 2774 1160 1558 25 10 7 5 7 0 1 1
Scott "PRIOR LAKE P-5" 2724 1252 1423 23 3 6 5 5 0 0 7
Scott "PRIOR LAKE P-6A" 1752 770 935 18 6 4 7 4 1 0 7
Scott "PRIOR LAKE P-6B" 1492 672 788 19 4 2 4 1 0 0 2
Scott "PRIOR LAKE P-7" 2623 1256 1309 36 4 7 1 4 1 0 5
Scott "ST. LAWRENCE TWP." 342 87 250 2 0 2 1 0 0 0 0
Scott "SAND CREEK TWP." 983 310 658 6 3 2 1 1 1 0 1
Scott "SAVAGE P-1" 2016 1064 890 25 4 13 7 4 0 1 8
Scott "SAVAGE P-2" 1994 1133 815 20 10 0 3 3 1 1 8
Scott "SAVAGE P-3" 2329 1175 1072 41 14 2 11 3 0 0 11
Scott "SAVAGE P-4" 2627 1438 1107 50 2 7 3 6 1 0 13
Scott "SAVAGE P-5" 2652 1382 1213 28 8 3 6 4 0 0 8
Scott "SAVAGE P-6" 2005 974 993 18 2 2 4 6 0 0 6
Scott "SAVAGE P-7" 2182 1166 969 24 2 5 4 4 0 0 8
Scott "SAVAGE P-8" 1213 702 488 7 1 4 3 3 2 0 3
Scott "SAVAGE P-9" 2365 1284 1026 33 5 1 7 2 0 0 7
Scott "SHAKOPEE P-1" 2083 1023 988 36 10 7 4 8 0 1 6
Scott "SHAKOPEE P-2" 1721 954 714 25 7 2 10 5 2 0 2
Scott "SHAKOPEE P-3" 1519 880 588 31 7 3 4 1 0 0 5
Scott "SHAKOPEE P-4" 2466 1403 1002 33 3 4 5 6 2 0 8
Scott "SHAKOPEE P-5" 1296 669 601 13 3 1 3 3 0 1 2
Scott "SHAKOPEE P-6" 2685 1388 1224 34 8 5 4 10 0 1 11
Scott "SHAKOPEE P-7" 1229 711 485 13 4 2 6 5 0 0 3
Scott "SHAKOPEE P-8" 1575 793 732 23 15 1 3 2 0 0 6
Scott "SHAKOPEE P-9" 1438 661 748 16 4 2 4 0 0 0 3
Scott "SHAKOPEE P-10" 2621 1406 1149 35 5 7 3 5 1 0 10
Scott "SHAKOPEE P-11" 1511 803 683 19 0 1 1 1 0 0 3
Scott "SHAKOPEE P-12A" 2023 1056 924 24 3 2 7 1 0 0 6
Scott "SHAKOPEE P-12B" 72 44 26 1 0 0 1 0 0 0 0
Scott "SHAKOPEE P-13" 170 74 89 3 1 0 0 1 0 0 2
Scott "SPRING LAKE TWP" 2538 801 1693 22 6 3 2 6 0 1 4
Sherburne "BALDWIN TWP P2" 2113 532 1533 29 8 0 2 4 0 2 3
Sherburne "BECKER CITY" 2589 777 1732 43 2 6 7 8 0 0 14
Sherburne "BECKER TWP" 3357 756 2542 39 4 4 4 4 1 0 3
Sherburne "BIG LAKE CITY P-01" 1555 545 965 28 3 6 3 3 2 0 0
Sherburne "BIG LAKE CITY P-02" 1519 550 931 24 5 1 3 2 0 0 3
Sherburne "BIG LAKE CITY P-03" 2902 959 1872 48 7 5 4 2 0 1 4
Sherburne "BIG LAKE TWP P1" 1612 518 1057 15 9 2 5 2 0 0 4
Sherburne "BLUE HILL TWP" 1434 311 1094 20 3 2 0 2 0 0 2
Sherburne "CLEAR LAKE CITY" 324 95 212 7 2 3 0 1 0 1 3
Sherburne "CLEAR LAKE TWP" 1191 374 800 5 0 2 2 2 0 0 6
Sherburne "ELK RIVER W1 P1A" 1726 680 998 20 16 5 2 4 0 0 1
Sherburne "ELK RIVER W2 P2A" 1862 580 1256 14 2 3 2 1 0 0 4
Sherburne "ELK RIVER W3 P3A" 1245 500 700 22 6 4 4 1 0 0 8
Sherburne "ELK RIVER W4 P4A" 1830 707 1080 22 4 1 7 5 0 0 4
Sherburne "HAVEN TWP" 1286 445 813 15 6 0 2 1 0 0 4
Sherburne "LIVONIA TWP P1" 1449 410 1020 14 1 2 1 0 0 0 1
Sherburne "ORROCK TWP" 2305 612 1630 38 8 4 5 3 1 0 4
Sherburne "PALMER TWP" 1697 454 1209 15 7 1 3 3 0 0 5
Sherburne "PRINCETON CITY P2" 50 27 22 0 0 0 0 1 0 0 0
Sherburne "ST CLOUD W2 P5" 746 461 263 14 3 0 1 0 0 0 4
Sherburne "ST CLOUD W2 P6" 805 436 336 19 4 1 7 1 0 0 1
Sherburne "ST CLOUD W2 P7" 1406 914 448 21 6 0 10 4 1 0 2
Sherburne "SANTIAGO TWP" 1116 220 877 12 4 0 0 3 0 0 0
Sherburne "ZIMMERMAN P-1" 1508 406 1060 28 2 5 1 1 0 0 5
Sherburne "ZIMMERMAN P-2" 1699 465 1192 26 5 3 4 1 0 0 3
Sherburne "BIG LAKE TWP P2" 1513 417 1061 21 2 4 2 3 0 0 3
Sherburne "BIG LAKE TWP P3" 876 287 568 11 2 3 2 2 0 0 1
Sherburne "BIG LAKE TWP P4" 1146 296 818 19 2 1 5 2 0 1 2
Sherburne "BALDWIN TWP P1" 2108 558 1499 26 5 3 4 5 0 0 8
Sherburne "ELK RIVER W1 P1B" 1965 686 1227 33 8 2 2 2 0 0 5
Sherburne "ELK RIVER W2 P2B" 2154 754 1350 20 4 7 7 2 0 0 10
Sherburne "ELK RIVER W3 P3B" 2104 888 1157 25 8 7 7 6 1 0 5
Sherburne "ELK RIVER W4 P4B" 1949 843 1069 22 2 3 4 2 1 1 2
Sherburne "LIVONIA TWP P2" 2346 572 1741 15 3 6 3 5 0 0 1
Sherburne "LIVONIA TWP P3" 125 30 90 4 0 0 0 1 0 0 0
Sibley "ALFSBORG TWP." 190 43 144 2 1 0 0 0 0 0 0
Sibley ARLINGTON 1170 377 766 10 3 1 2 5 1 0 5
Sibley "ARLINGTON TWP." 321 87 226 0 1 1 3 2 1 0 0
Sibley "BISMARCK TWP." 161 25 135 1 0 0 0 0 0 0 0
Sibley "CORNISH TWP." 153 31 116 0 2 3 1 0 0 0 0
Sibley "DRYDEN TWP." 201 36 160 1 2 0 1 1 0 0 0
Sibley "FAXON TWP." 440 126 310 3 0 0 1 0 0 0 0
Sibley GAYLORD 1074 401 655 8 1 3 1 2 0 0 3
Sibley GIBBON 423 144 269 4 2 1 1 1 0 0 1
Sibley "GRAFTON TWP." 150 29 121 0 0 0 0 0 0 0 0
Sibley "GREEN ISLE" 296 69 223 3 0 1 0 0 0 0 0
Sibley "GREEN ISLE TWP." 308 63 243 0 1 0 0 1 0 0 0
Sibley HENDERSON 546 200 332 7 1 2 1 0 0 0 3
Sibley "HENDERSON TWP." 388 96 282 7 0 2 0 0 0 0 1
Sibley "JESSENLAND TWP." 316 83 226 3 1 0 1 2 0 0 0
Sibley "KELSO TWP." 170 56 114 0 0 0 0 0 0 0 0
Sibley "LE SUEUR" 0 0 0 0 0 0 0 0 0 0 0
Sibley "MOLTKE TWP." 177 39 132 2 0 3 0 1 0 0 0
Sibley "NEW AUBURN CITY" 204 47 153 4 0 0 0 0 0 0 0
Sibley "NEW AUBURN TWP." 250 40 203 3 2 0 0 1 0 0 1
Sibley "SEVERANCE TWP." 139 35 102 0 0 0 0 1 0 0 1
Sibley "SIBLEY TWP." 157 27 126 2 1 0 1 0 0 0 0
Sibley "TRANSIT TWP." 157 20 136 0 0 0 0 1 0 0 0
Sibley "WASHINGTON LAKE TWP." 312 72 234 2 1 1 1 1 0 0 0
Sibley "WINTHROP CITY" 749 271 456 9 3 4 3 3 0 0 0
Stearns ALBANY 1499 405 1062 17 4 2 6 2 0 0 1
Stearns "ALBANY TWP" 640 68 562 4 2 1 0 1 0 0 2
Stearns "ASHLEY TWP" 143 11 130 1 1 0 0 0 0 0 0
Stearns AVON 985 271 687 10 11 1 2 2 0 0 1
Stearns "AVON TWP P-1" 703 160 528 8 0 3 1 1 0 1 1
Stearns "AVON TWP P-2" 685 207 460 7 2 3 3 2 0 0 1
Stearns BELGRADE 316 110 202 0 0 2 0 0 0 0 2
Stearns "BROCKWAY TWP" 1868 433 1408 19 3 2 3 0 0 0 0
Stearns BROOTEN 326 122 199 1 2 1 0 0 0 0 1
Stearns CLEARWATER 0 0 0 0 0 0 0 0 0 0 0
Stearns "COLD SPRING" 2382 776 1570 19 4 3 2 3 0 0 5
Stearns "COLLEGEVILLE TWP P1" 1268 491 751 13 2 1 3 5 0 1 1
Stearns "COLLEGEVILLE TWP P2" 438 253 174 4 3 0 1 0 1 0 2
Stearns "CROW LAKE TWP" 178 54 120 2 0 0 0 1 0 0 1
Stearns "CROW RIVER TWP" 160 43 116 0 0 0 0 1 0 0 0
Stearns "EDEN LAKE TWP" 1014 251 749 10 0 2 1 0 0 0 1
Stearns "EDEN VALLEY" 243 65 171 6 1 0 0 0 0 0 0
Stearns ELROSA 123 11 109 2 0 0 0 1 0 0 0
Stearns "FAIR HAVEN TWP" 999 261 722 7 1 4 2 0 1 0 1
Stearns "FARMING TWP" 602 93 501 1 1 2 2 2 0 0 0
Stearns FREEPORT 378 65 305 6 0 0 1 1 0 0 0
Stearns "GETTY TWP" 175 20 154 1 0 0 0 0 0 0 0
Stearns GREENWALD 103 12 88 0 1 0 0 1 0 0 1
Stearns "GROVE TWP" 272 37 229 5 0 1 0 0 0 0 0
Stearns "HOLDING TWP" 726 117 600 8 0 1 0 0 0 0 0
Stearns HOLDINGFORD 419 79 338 0 0 0 1 0 0 0 1
Stearns KIMBALL 388 119 257 7 4 1 0 0 0 0 0
Stearns "KRAIN TWP" 584 66 515 2 1 0 0 0 0 0 0
Stearns "LAKE GEORGE TWP" 167 16 147 3 0 0 1 0 0 0 0
Stearns "LAKE HENRY" 43 3 36 4 0 0 0 0 0 0 0
Stearns "LAKE HENRY TWP" 163 16 146 1 0 0 0 0 0 0 0
Stearns "LE SAUK TWP" 988 328 644 10 4 0 0 1 0 0 1
Stearns "LUXEMBURG TWP" 389 50 332 3 1 1 0 0 0 0 2
Stearns "LYNDEN TWP" 1238 355 859 15 1 3 1 2 0 0 2
Stearns "MAINE PRAIRIE TWP" 1247 270 951 11 1 5 4 2 0 1 2
Stearns "MEIRE GROVE" 73 10 62 0 0 1 0 0 0 0 0
Stearns MELROSE 1560 442 1086 12 5 7 4 2 1 0 1
Stearns "MELROSE TWP" 452 107 339 2 0 0 0 2 0 1 1
Stearns "MILLWOOD TWP" 649 96 548 3 1 0 0 1 0 0 0
Stearns "MUNSON TWP P-1" 475 94 375 2 2 0 0 0 0 0 2
Stearns "MUNSON TWP P-2" 529 157 362 6 0 0 2 1 0 0 1
Stearns "NEW MUNICH" 184 20 164 0 0 0 0 0 0 0 0
Stearns "NORTH FORK TWP" 113 22 90 0 0 0 0 1 0 0 0
Stearns "OAK TWP" 357 41 313 1 0 1 0 1 0 0 0
Stearns PAYNESVILLE 1314 429 857 20 0 2 0 3 0 0 3
Stearns "PAYNESVILLE TWP" 996 306 664 12 0 0 3 1 0 0 10
Stearns "RAYMOND TWP" 100 19 80 0 0 0 0 1 0 0 0
Stearns RICHMOND 842 222 607 5 4 1 1 1 0 0 1
Stearns ROCKVILLE 1530 407 1096 11 7 2 1 5 0 0 1
Stearns ROSCOE 53 5 48 0 0 0 0 0 0 0 0
Stearns "ST ANTHONY" 53 6 46 0 0 0 0 1 0 0 0
Stearns "ST AUGUSTA" 2224 534 1652 15 3 5 3 2 0 0 10
Stearns "ST CLOUD W1 P1" 183 124 49 3 1 0 4 1 0 0 1
Stearns "ST CLOUD W1 P2" 1018 660 308 28 5 1 6 1 1 4 4
Stearns "ST CLOUD W1 P3" 478 316 140 14 6 0 1 0 0 0 1
Stearns "ST CLOUD W1 P4" 865 436 403 16 3 0 2 1 1 1 2
Stearns "ST CLOUD W1 P5" 643 362 254 13 6 2 3 2 0 0 1
Stearns "ST CLOUD W1 P6" 1045 534 483 15 3 1 1 1 1 0 6
Stearns "ST CLOUD W1 P7" 1101 840 237 11 2 2 3 4 0 0 2
Stearns "ST CLOUD W2 P2" 1630 976 607 25 9 1 5 1 1 0 5
Stearns "ST CLOUD W3 P1" 1676 740 907 16 2 0 5 1 0 0 5
Stearns "ST CLOUD W3 P2" 1779 914 811 23 8 4 6 7 1 0 5
Stearns "ST CLOUD W3 P3" 2218 927 1229 29 6 4 6 3 2 0 12
Stearns "ST CLOUD W3 P4" 827 395 396 22 4 1 3 2 1 0 3
Stearns "ST CLOUD W3 P5" 875 421 419 19 8 2 2 2 0 0 2
Stearns "ST CLOUD W3 P6" 1207 617 541 31 5 1 4 4 1 0 3
Stearns "ST CLOUD W3 P7" 1302 793 483 18 3 1 2 0 0 0 2
Stearns "ST CLOUD W4 P1" 1001 507 470 11 5 1 2 1 0 0 4
Stearns "ST CLOUD W4 P2" 616 276 315 15 2 3 2 2 0 0 1
Stearns "ST CLOUD W4 P3" 696 305 361 13 5 3 6 1 1 0 1
Stearns "ST CLOUD W4 P4" 1534 1003 484 19 11 4 5 2 1 2 3
Stearns "ST CLOUD W4 P5" 1179 581 559 20 5 1 1 4 0 0 8
Stearns "ST CLOUD W4 P6" 2431 1071 1305 28 9 1 4 9 0 0 4
Stearns "ST CLOUD W4 P7" 2351 1079 1203 34 6 4 9 9 1 0 6
Stearns "ST JOSEPH P1" 994 556 411 14 5 2 2 2 0 0 2
Stearns "ST JOSEPH P2" 2421 1046 1313 39 7 8 2 2 1 1 2
Stearns "ST JOSEPH TWP" 663 204 446 8 2 0 2 1 0 0 0
Stearns "ST MARTIN" 157 22 130 1 1 0 1 1 0 0 1
Stearns "ST MARTIN TWP" 243 29 210 1 1 0 0 2 0 0 0
Stearns "ST ROSA" 37 4 33 0 0 0 0 0 0 0 0
Stearns "ST STEPHEN" 504 89 407 5 0 1 1 0 0 0 1
Stearns "ST WENDEL TWP" 1485 424 1037 16 5 1 0 0 0 0 2
Stearns "SARTELL P-7" 1754 681 1042 15 1 2 3 3 1 0 6
Stearns "SARTELL P-5" 1138 508 602 13 4 2 2 5 0 0 2
Stearns "SARTELL P-1" 2125 907 1161 31 10 2 3 3 2 1 5
Stearns "SARTELL P-6" 1200 484 691 9 4 2 3 2 0 0 5
Stearns "SARTELL P-3" 1316 538 724 34 8 1 2 4 0 1 4
Stearns "SARTELL P-4" 1877 808 1016 29 6 5 3 2 0 0 8
Stearns "SAUK CENTRE" 2252 607 1601 19 5 2 4 8 1 0 5
Stearns "SAUK CENTRE TWP" 690 122 561 6 0 0 0 0 0 0 1
Stearns "SPRING HILL" 36 6 30 0 0 0 0 0 0 0 0
Stearns "SPRING HILL TWP" 226 22 200 2 2 0 0 0 0 0 0
Stearns "WAITE PARK P1" 1003 430 526 28 10 3 0 3 0 0 3
Stearns "WAITE PARK P2" 1934 1107 783 21 7 6 2 2 0 2 4
Stearns "WAITE PARK P3" 484 206 267 6 1 2 0 2 0 0 0
Stearns "WAITE PARK P4" 182 59 119 2 1 0 1 0 0 0 0
Stearns "WAKEFIELD TWP" 1919 568 1314 17 8 2 3 3 0 0 4
Stearns "ZION TWP" 184 20 160 1 1 0 1 1 0 0 0
Steele "AURORA TWP." 343 75 260 3 2 0 0 2 0 0 1
Steele "BERLIN TWP." 321 85 232 1 1 0 2 0 0 0 0
Steele "BLOOMING PRAIRIE" 1089 425 642 9 5 3 3 1 0 0 1
Steele "BLOOMING PRAIRIE TWP." 268 83 180 2 1 1 0 1 0 0 0
Steele "CLINTON FALLS TWP." 279 74 199 2 2 0 0 1 0 0 1
Steele "DEERFIELD TWP." 382 82 294 3 1 1 0 0 0 0 1
Steele ELLENDALE 340 107 229 2 0 0 1 0 0 0 1
Steele "HAVANA TWP." 378 98 277 1 1 0 0 1 0 0 0
Steele "LEMOND TWP." 333 83 246 4 0 0 0 0 0 0 0
Steele MEDFORD 716 230 470 6 4 1 0 3 1 0 1
Steele "MEDFORD TWP." 345 100 237 6 2 0 0 0 0 0 0
Steele "MERIDEN TWP." 392 103 286 0 0 0 1 2 0 0 0
Steele "MERTON TWP." 234 45 184 3 1 0 1 0 0 0 0
Steele "OWATONNA W-1 P-1" 1419 641 732 21 8 8 4 1 1 1 2
Steele "OWATONNA W-1 P-2" 1712 674 995 27 4 2 3 1 1 0 5
Steele "OWATONNA W-2 P-1" 1275 514 715 26 4 3 3 3 0 1 6
Steele "OWATONNA W-2 P-2" 1919 753 1124 21 3 5 3 5 0 0 5
Steele "OWATONNA W-3 P-1" 999 451 523 10 2 5 3 2 0 0 3
Steele "OWATONNA W-3 P-2" 1242 512 691 18 6 4 4 5 0 0 2
Steele "OWATONNA W-4 P-1" 1456 592 799 36 5 8 6 2 0 0 8
Steele "OWATONNA W-4 P-2" 1686 681 965 17 6 0 9 2 0 0 6
Steele "OWATONNA W-5 P-1" 1452 617 790 22 3 7 3 2 0 2 6
Steele "OWATONNA W-5 P-2" 1370 573 746 30 6 4 5 3 0 1 2
Steele "OWATONNA TWP." 425 111 311 1 1 0 1 0 0 0 0
Steele "SOMERSET TWP." 480 144 326 3 1 1 2 2 0 0 1
Steele "SUMMIT TWP." 273 64 203 4 0 0 2 0 0 0 0
Stevens ALBERTA 58 16 42 0 0 0 0 0 0 0 0
Stevens "BAKER TWP." 69 15 54 0 0 0 0 0 0 0 0
Stevens CHOKIO 237 82 151 0 0 0 3 1 0 0 0
Stevens "DARNEN TWP." 168 27 140 1 0 0 0 0 0 0 0
Stevens DONNELLY 146 48 95 0 0 0 0 2 1 0 0
Stevens "DONNELLY TWP." 58 19 37 1 0 0 1 0 0 0 0
Stevens "ELDORADO TWP." 65 15 47 0 0 0 3 0 0 0 0
Stevens "EVERGLADE TWP." 65 17 48 0 0 0 0 0 0 0 0
Stevens "FRAMNAS TWP." 223 86 136 0 0 0 0 0 0 0 1
Stevens HANCOCK 367 83 273 5 0 0 3 2 0 0 1
Stevens "HODGES TWP." 194 29 162 2 0 0 0 1 0 0 0
Stevens "HORTON TWP." 111 12 99 0 0 0 0 0 0 0 0
Stevens "MOORE TWP." 127 10 115 0 0 0 1 0 0 0 1
Stevens "MORRIS P-1A" 374 204 166 3 0 0 0 0 0 0 1
Stevens "MORRIS P-1B" 534 228 294 6 2 0 1 1 1 0 1
Stevens "MORRIS P-2A" 483 283 179 6 7 1 3 0 1 0 3
Stevens "MORRIS P-2B" 153 118 33 1 0 0 0 0 1 0 0
Stevens "MORRIS P-3A" 510 274 215 7 6 2 1 1 0 1 3
Stevens "MORRIS P-3B" 463 190 263 2 2 1 2 2 0 0 1
Stevens "MORRIS TWP." 219 53 162 3 0 0 0 0 0 0 1
Stevens "PEPPERTON TWP." 70 19 50 0 0 0 0 0 0 0 1
Stevens "RENDSVILLE TWP." 83 16 65 0 0 0 0 0 0 0 2
Stevens "SCOTT TOWNSHIP" 80 25 48 4 0 0 0 1 0 0 2
Stevens "STEVENS TWP." 39 8 31 0 0 0 0 0 0 0 0
Stevens "SWAN LAKE TWP." 146 34 108 2 1 0 0 0 0 0 1
Stevens "SYNNES TWP." 43 11 31 1 0 0 0 0 0 0 0
Swift APPLETON 658 254 390 4 1 1 2 5 0 1 0
Swift "APPLETON TWP." 128 46 80 2 0 0 0 0 0 0 0
Swift "BENSON P-1" 858 308 537 8 2 0 2 1 0 0 0
Swift "BENSON P-2" 843 297 535 4 3 0 2 1 0 0 1
Swift "BENSON TWP." 179 70 106 2 0 0 0 1 0 0 0
Swift "CAMP LAKE TWP." 105 53 52 0 0 0 0 0 0 0 0
Swift "CASHEL TWP." 84 20 61 0 0 0 0 1 0 0 2
Swift CLONTARF 71 31 40 0 0 0 0 0 0 0 0
Swift "CLONTARF TWP." 58 24 33 1 0 0 0 0 0 0 0
Swift DANVERS 62 17 45 0 0 0 0 0 0 0 0
Swift DEGRAFF 58 11 46 0 0 1 0 0 0 0 0
Swift "DUBLIN TWP." 86 30 56 0 0 0 0 0 0 0 0
Swift "EDISON TWP." 65 22 39 2 0 1 0 0 0 0 1
Swift "FAIRFIELD TWP." 74 18 54 1 1 0 0 0 0 0 0
Swift "HAYES TWP." 131 38 92 0 0 1 0 0 0 0 0
Swift "HEGBERT TWP." 56 19 36 0 0 0 0 0 0 0 1
Swift HOLLOWAY 56 22 32 0 1 0 1 0 0 0 0
Swift KERKHOVEN 402 128 262 6 2 0 1 1 0 0 2
Swift "KERKHOVEN TWP." 143 44 98 1 0 0 0 0 0 0 0
Swift "KILDARE TWP." 83 25 56 2 0 0 0 0 0 0 0
Swift "MARYSLAND TWP." 45 14 29 2 0 0 0 0 0 0 0
Swift "MOYER TWP." 61 19 41 0 0 0 1 0 0 0 0
Swift MURDOCK 131 45 85 0 0 0 0 1 0 0 0
Swift "PILLSBURY TWP." 146 31 112 0 0 1 0 2 0 0 0
Swift "SHIBLE TWP." 60 21 38 0 1 0 0 0 0 0 0
Swift "SIX MILE GROVE TWP." 90 31 57 2 0 0 0 0 0 0 0
Swift "SWENODA TWP." 72 20 50 0 0 1 0 0 0 0 1
Swift "TARA TWP." 47 12 33 1 0 1 0 0 0 0 0
Swift "TORNING TWP." 253 69 180 2 0 2 0 0 0 0 0
Swift "WEST BANK TWP." 88 45 41 2 0 0 0 0 0 0 0
Todd "BARTLETT TWP" 217 35 179 2 1 0 0 0 0 0 0
Todd BERTHA 233 66 160 0 1 0 3 2 1 0 0
Todd "BERTHA TWP" 178 56 119 2 0 0 0 0 0 0 1
Todd "BIRCHDALE TWP" 648 151 486 5 0 3 0 3 0 0 0
Todd BROWERVILLE 341 95 245 0 0 1 0 0 0 0 0
Todd "BRUCE TWP" 326 73 247 0 1 2 2 1 0 0 0
Todd "BURLEENE TWP" 208 40 167 0 0 0 0 1 0 0 0
Todd "BURNHAMVILLE TWP" 494 125 359 3 3 1 0 1 0 0 2
Todd BURTRUM 67 11 56 0 0 0 0 0 0 0 0
Todd CLARISSA 320 115 202 0 0 0 2 0 0 1 0
Todd "EAGLE BEND" 259 73 180 4 1 0 0 0 1 0 0
Todd "EAGLE VALLEY TWP" 234 59 173 2 0 0 0 0 0 0 0
Todd "FAWN LAKE TWP" 335 70 260 4 0 1 0 0 0 0 0
Todd "GERMANIA TWP" 189 47 140 1 0 0 1 0 0 0 0
Todd "GORDON TWP" 450 104 339 2 0 2 1 0 0 0 2
Todd "GREY EAGLE" 184 53 130 0 0 0 0 1 0 0 0
Todd "GREY EAGLE TWP" 416 100 313 2 0 0 0 1 0 0 0
Todd "HARTFORD TWP" 361 83 277 1 0 0 0 0 0 0 0
Todd HEWITT 136 29 102 1 0 2 1 0 0 0 1
Todd "IONA TWP" 174 40 126 5 1 1 0 1 0 0 0
Todd "KANDOTA TWP" 505 114 378 4 0 1 1 2 0 0 5
Todd "LESLIE TWP" 439 135 296 2 0 2 1 2 0 0 1
Todd "LITTLE ELK TWP" 175 48 127 0 0 0 0 0 0 0 0
Todd "LITTLE SAUK TWP" 479 80 395 3 0 0 0 1 0 0 0
Todd "LONG PRAIRIE" 1186 399 771 7 3 0 5 1 0 0 0
Todd "LONG PRAIRIE TWP" 525 99 422 2 0 1 0 1 0 0 0
Todd "MORAN TWP" 330 61 266 2 0 0 0 0 0 0 1
Todd OSAKIS 103 32 69 1 0 1 0 0 0 0 0
Todd "REYNOLDS TWP" 348 67 276 3 0 0 2 0 0 0 0
Todd "ROUND PRAIRIE TWP" 375 82 283 2 3 3 1 0 0 0 1
Todd STAPLES 1043 323 688 12 5 2 7 2 0 0 4
Todd "STAPLES TWP" 370 63 295 5 3 1 1 2 0 0 0
Todd "STOWE PRAIRIE TWP" 290 60 225 3 0 1 0 1 0 0 0
Todd SWANVILLE 1 0 1 0 0 0 0 0 0 0 0
Todd "TURTLE CREEK TWP" 195 64 128 0 1 0 1 1 0 0 0
Todd "VILLARD TWP" 405 77 322 1 0 0 1 3 0 0 1
Todd "WARD TWP" 289 59 227 2 0 0 0 1 0 0 0
Todd "WEST UNION" 47 6 40 1 0 0 0 0 0 0 0
Todd "WEST UNION TWP" 176 35 138 1 0 0 0 1 0 0 1
Todd "WYKEHAM TWP" 206 57 146 0 0 1 0 1 0 0 1
Traverse "ARTHUR TWP." 46 11 33 1 0 0 0 1 0 0 0
Traverse "BROWNS VALLEY" 191 97 91 0 1 0 0 0 2 0 0
Traverse "CLIFTON TWP." 51 10 41 0 0 0 0 0 0 0 0
Traverse "CROKE TWP" 55 11 43 1 0 0 0 0 0 0 0
Traverse "DOLLYMOUNT TWP." 41 10 30 1 0 0 0 0 0 0 0
Traverse DUMONT 50 10 39 0 1 0 0 0 0 0 0
Traverse "FOLSOM TWP." 75 29 45 0 0 0 1 0 0 0 0
Traverse "LAKE VALLEY TWP." 160 50 107 2 0 0 1 0 0 0 0
Traverse "LEONARDSVILLE TWP." 65 6 57 2 0 0 0 0 0 0 0
Traverse "MONSON TWP." 72 17 55 0 0 0 0 0 0 0 0
Traverse "PARNELL TWP." 43 11 32 0 0 0 0 0 0 0 0
Traverse "REDPATH TWP." 23 12 11 0 0 0 0 0 0 0 0
Traverse "TARA TWP." 52 5 42 1 1 0 2 1 0 0 0
Traverse "TAYLOR TWP." 55 13 42 0 0 0 0 0 0 0 0
Traverse TINTAH 31 1 30 0 0 0 0 0 0 0 0
Traverse "TINTAH TWP." 18 4 14 0 0 0 0 0 0 0 0
Traverse "WALLS TWP." 41 10 29 2 0 0 0 0 0 0 0
